root_id,super_class,class,bw_weighted,bw_unweighted,influence,in_syn,in_deg,out_syn,out_deg,total_syn,traversal,current_flow
720575940632193420,central,unknown,0.0,0.0,22.81652380277149,225.0,16.0,19.0,3.0,244.0,-5.36,
720575940625508752,central,unknown,0.0,0.0,22.28099214643483,14.0,2.0,5.0,1.0,19.0,-4.45,
720575940612991381,central,ALLN,0.0,9.008751005937702e-09,22.97869870471516,198.0,18.0,926.0,34.0,1124.0,-3.88,
720575940628687259,central,Kenyon_Cell,0.0,0.0,24.64908810982024,77.0,7.0,11.0,1.0,88.0,-3.22,
720575940614236575,sensory,olfactory,0.0,5.198140043864037e-09,25.11788906918567,67.0,6.0,183.0,10.0,250.0,-0.0,
720575940640844195,central,unknown,0.0,1.7143827599931932e-08,23.8732313979132,297.0,30.0,146.0,12.0,443.0,-4.65,
720575940632357284,central,Kenyon_Cell,0.0,0.0,24.405035518601643,130.0,9.0,16.0,1.0,146.0,-3.67,
720575940635404724,central,unknown,0.0,9.560211627292834e-10,23.12039717838914,253.0,17.0,27.0,2.0,280.0,-4.46,
720575940623870389,sensory,olfactory,0.0,0.0,24.0,0.0,0.0,22.0,4.0,22.0,-0.0,
720575940624296376,central,Kenyon_Cell,0.0,0.0,24.32170151175382,32.0,3.0,13.0,1.0,45.0,-4.01,
720575940624918972,central,unknown,0.0,6.122082377529921e-09,24.027617860961296,414.0,39.0,111.0,10.0,525.0,-4.58,
720575940633668031,sensory,olfactory,0.0,0.0,25.135689502159934,22.0,3.0,90.0,6.0,112.0,-0.0,
720575940629539269,sensory,olfactory,0.0,5.393770322918987e-11,25.15444260564606,56.0,8.0,179.0,7.0,235.0,-0.0,
720575940629244359,central,unknown,2.7811839924055134e-07,2.025803271890441e-08,24.293279049651957,2654.0,155.0,322.0,28.0,2976.0,-3.55,
720575940621740493,sensory,olfactory,0.0,1.7776804209456294e-07,25.17713378379085,142.0,15.0,502.0,31.0,644.0,-0.0,
720575940630063575,central,unknown,0.0,0.0,21.577065347659016,20.0,3.0,16.0,2.0,36.0,-5.75,
720575940633635298,central,unknown,0.0,6.859141446873654e-09,24.373000829278038,309.0,29.0,134.0,12.0,443.0,-3.79,
720575940614367715,central,unknown,0.0,8.070921642617837e-09,24.37442165473948,132.0,15.0,101.0,8.0,233.0,-3.49,
720575940631964130,central,LHLN,0.0,0.0,24.84634356813369,178.0,5.0,29.0,5.0,207.0,-2.87,
720575940616858086,sensory,olfactory,0.0,6.34721267623496e-08,25.21916528977069,10.0,1.0,58.0,6.0,68.0,-0.0,
720575940639140329,central,unknown,0.0,0.0,23.951113553307323,302.0,28.0,150.0,15.0,452.0,-4.45,
720575940627737073,sensory,olfactory,0.0,0.0,25.14767651961045,40.0,6.0,120.0,7.0,160.0,-0.0,
720575940610861554,central,unknown,0.0,8.923365097437616e-08,22.208078902230177,169.0,11.0,34.0,4.0,203.0,-5.71,
720575940627802618,central,Kenyon_Cell,0.0,0.0,24.694139243342548,111.0,7.0,17.0,1.0,128.0,-3.19,
720575940627114492,central,ALPN,0.0,1.192783282271349e-08,24.82995785007925,30.0,5.0,132.0,16.0,162.0,-3.0,
720575940622625279,central,ALLN,0.0,1.1131274863526509e-07,23.31760901742804,593.0,23.0,231.0,22.0,824.0,-4.13,
720575940627311108,sensory,olfactory,0.0,0.0,24.0,0.0,0.0,46.0,7.0,46.0,-0.0,
720575940622494215,sensory,olfactory,0.0,0.0,24.0,0.0,0.0,48.0,3.0,48.0,-0.0,
720575940614203916,central,Kenyon_Cell,0.0,0.0,24.33804207830724,45.0,4.0,40.0,2.0,85.0,-4.02,
720575940631243279,central,unknown,0.0,2.162276226501433e-07,22.185970245164107,276.0,20.0,255.0,13.0,531.0,-5.05,
720575940626688529,sensory,olfactory,0.0,0.0,25.155801824038345,5.0,1.0,24.0,3.0,29.0,-0.0,
720575940627245585,central,ALPN,0.0,1.8802547486964522e-07,23.12953281052042,721.0,39.0,1297.0,50.0,2018.0,-4.53,
720575940626524691,central,Kenyon_Cell,0.0,0.0,24.54656024677385,133.0,6.0,19.0,1.0,152.0,-3.44,
720575940620134932,sensory,olfactory,0.0,0.0,24.0,0.0,0.0,15.0,3.0,15.0,-0.0,
720575940628130325,central,unknown,0.0,4.813704176750125e-07,19.80667685223835,44.0,4.0,370.0,16.0,414.0,-5.49,
720575940644907543,central,LHLN,0.0,1.4053298912805189e-08,24.48447282221956,548.0,39.0,183.0,27.0,731.0,-3.25,
720575940644940311,central,unknown,0.0,1.7911736796245547e-09,23.327003090965533,170.0,18.0,103.0,8.0,273.0,-4.01,
720575940617972253,central,Kenyon_Cell,0.0,0.0,24.735330972900783,151.0,10.0,22.0,1.0,173.0,-3.02,
720575940624951847,central,unknown,0.0,3.932635687357563e-07,22.54617279189789,1929.0,51.0,441.0,33.0,2370.0,-5.13,
720575940639173173,central,unknown,0.0,1.95650055830506e-08,24.50659947106531,287.0,32.0,147.0,12.0,434.0,-3.34,
720575940630063671,central,Kenyon_Cell,0.0,0.0,24.4234724179538,92.0,7.0,22.0,1.0,114.0,-3.5,
