root_id,betweenness,rank
720575940634683237,1.5657159867528686e-06,657
720575940604653484,1.5548429590670846e-06,658
720575940623453959,1.5548429590670846e-06,659
720575940620335269,1.5494064452241928e-06,660
720575940624154604,1.5439699313813008e-06,661
720575940631299090,1.533096903695517e-06,662
720575940613189785,1.5276603898526253e-06,663
720575940627162450,1.5222238760097333e-06,664
720575940624395528,1.5222238760097333e-06,665
720575940626120008,1.5167873621668413e-06,666
720575940645039383,1.5167873621668413e-06,667
720575940622778820,1.5113508483239495e-06,668
720575940636411534,1.5113508483239495e-06,669
720575940622263066,1.5059143344810575e-06,670
720575940627739023,1.5059143344810575e-06,671
720575940638745141,1.5059143344810575e-06,672
720575940610055982,1.5059143344810575e-06,673
720575940625849031,1.5004778206381657e-06,674
720575940626693130,1.5004778206381657e-06,675
720575940629421159,1.5004778206381657e-06,676
720575940613668266,1.5004778206381657e-06,677
720575940625186250,1.5004778206381657e-06,678
720575940634301852,1.5004778206381657e-06,679
720575940630431685,1.4950413067952737e-06,680
720575940620353300,1.4950413067952737e-06,681
720575940621519130,1.48416827910949e-06,682
