root_id,out_0,out_1,out_2,out_3,out_4,out_5,out_6,out_7,out_8,out_9,out_10,out_11,out_12,out_13,out_14,out_15,out_16,out_17,out_18,out_19,out_20,out_21,out_22,out_23,out_24,out_25,out_26,out_27,out_28,out_29,out_30,out_31,in_0,in_1,in_2,in_3,in_4,in_5,in_6,in_7,in_8,in_9,in_10,in_11,in_12,in_13,in_14,in_15,in_16,in_17,in_18,in_19,in_20,in_21,in_22,in_23,in_24,in_25,in_26,in_27,in_28,in_29,in_30,in_31,super_class
720575940609084206,0.023870355,0.08346467,0.18984644,0.022995755,0.23283415,-0.062680796,0.03761778,0.07620384,-0.13652918,0.01794155,-0.0012510106,0.06290674,-0.094014406,-0.015582183,0.010817049,0.08883763,-0.06542492,0.025719734,-0.12085307,0.08955742,0.15784314,-0.052660868,0.13794616,0.14668144,0.004819975,-0.040966462,-0.009841625,0.2440129,-0.093616255,0.13365908,0.06370828,0.08983349,0.029723989,0.09928315,0.21300158,0.025999,0.14753063,-0.08164509,0.13517402,-0.073636845,-0.028385237,-0.022756523,-0.0010056387,-0.08756002,0.13891964,0.056534123,-0.069661394,0.13744102,0.16546896,-0.07572851,0.031183384,-0.08528134,0.13469616,-0.10398983,0.24011017,0.22027373,-0.04511894,-0.079515606,0.0680995,0.035276737,-0.062728055,-0.23825203,0.014837976,0.23049818,central
720575940617833265,0.65545744,-0.59477,0.2957054,-1.0594027,-0.011050837,-0.0026112625,-0.02620276,-0.009659571,0.00481435,0.597373,0.80661035,-0.026233893,0.008009708,-0.3591819,0.008164924,-0.039153274,0.0077838777,-0.20853923,-0.11959285,-0.10070284,0.18762834,0.65213186,-0.13240321,-0.3706072,-0.6304253,-0.6110406,0.011810845,0.0016853511,-0.06620674,-0.068642296,0.16390303,0.26185918,0.70859545,-0.5502031,0.2223055,-0.6159353,-0.023422204,0.0042758584,0.00047383178,-0.02588835,-0.0014671285,-0.2639666,-0.4481507,0.015232665,0.0061057266,0.34614366,0.094874725,-0.079781756,0.031679552,0.119019225,0.1714929,0.15002893,0.21321864,0.42255774,0.035091706,0.093769,-0.15270458,0.32182065,-0.016443115,0.13707414,0.10581376,0.036919057,-0.17169327,0.06685742,central
720575940615244595,0.05996132,-0.06473099,0.03862788,-0.18357624,-0.00047780393,-0.0005047022,-0.0069232676,-0.005368587,0.0018609896,0.192568,0.34328273,-0.008784413,-0.0022056056,-0.24203983,0.009805344,-0.009426872,0.07754196,-0.021452628,-0.43543795,-0.4010079,-0.1417654,0.00944429,-0.22483595,0.37764075,0.30972484,-0.052808676,0.056080762,-0.09306547,-0.18336177,-0.1286557,-0.24738152,-0.076689996,0.06398952,-0.0678398,0.040935323,-0.19699594,0.00049683766,0.0019267848,-0.007812666,0.0055725384,0.0002650112,-0.20587502,0.41685674,0.01095215,0.00023715357,0.293671,0.007873399,-0.015756622,-0.11448541,0.0048564035,-0.5441717,-0.47435126,-0.2263998,-0.09422376,0.34576237,-0.29659143,0.36659977,-0.026872646,-0.019869486,0.07313364,0.11184953,0.10633857,-0.066302665,-0.06856145,central
720575940612819763,0.41616428,-0.42632496,0.2378916,-1.0034698,-0.014165218,0.014498893,-0.027613292,-0.025409134,-0.00323868,0.6176626,-0.35256347,-0.013362357,-0.0062806844,0.115269944,-0.078049794,0.06574974,0.062216286,0.14304729,-0.14151038,-0.12516113,0.3363625,0.80576885,0.0278613,-0.30280492,-0.28485864,-0.2470251,-0.0020734277,0.035185013,0.0015460989,-0.028196711,0.09332234,0.04117217,0.07480704,-0.07765107,0.0444898,-0.19912943,-0.002843187,-0.0030117251,-0.005906719,0.0058463877,-0.0006845859,-0.14187622,-0.070094794,0.0036600982,0.0016379021,-0.03412726,-0.020587288,0.019888803,-0.018697675,-0.04610419,-0.056082066,-0.042702958,0.10302359,0.24834414,0.00663619,0.019540828,-0.057849508,0.0696686,0.006628498,0.023655714,0.0012841886,0.016102508,0.035178404,-0.036697127,sensory
720575940623862590,0.013951196,0.011032884,0.029807592,0.01925681,-0.024965702,-0.04237949,0.1161716,-0.07502901,-0.0045175836,-0.021686604,-0.008285855,0.041246705,-0.03621903,-0.08718148,-0.078964666,0.014343942,-0.091666855,0.0064533725,-0.08243246,-0.10395259,0.2985631,-0.047411945,0.16039449,0.018301914,0.03335731,-0.019285899,0.057085823,0.07168016,0.045108784,-0.18050669,-0.016077537,-0.2273522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sensory_ascending
720575940625599304,0.013252486,0.047617838,0.11052408,0.014892118,-0.13376015,-0.18488854,0.39674607,-0.34885788,-0.038732793,0.01566505,-0.00203254,0.23514892,-0.03992766,-0.1230955,-0.39676827,-0.2242855,-0.33392426,0.16421774,-0.009404664,-0.14385842,0.35844904,-0.16740459,0.15470968,0.13371778,0.07600359,-0.118659735,0.034617893,0.3577366,0.14191476,-0.48044494,0.026596496,0.12047108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sensory_ascending
720575940621306700,0.18120202,0.2798066,-0.15582635,-0.08608577,0.12395354,0.15007177,-0.097142205,-0.26465932,-0.0046999385,0.093747176,-0.015541354,0.019317834,-0.0030989968,0.13131925,-0.016408809,0.008968944,-0.018569775,-0.08844417,-0.05585446,0.002553353,-0.08034727,-0.19337419,0.050282482,-0.20021588,0.13115868,-0.09638083,0.07496689,-0.021122169,-0.12600072,0.016583353,0.09636968,0.03194135,0.051238768,0.09039605,-0.032886118,-0.036410257,0.049358055,-0.06292446,-0.03827668,0.08945388,4.2985273e-05,-0.0029549338,-0.0016920897,-0.0069248644,-0.01930863,-0.024896596,0.01693501,-0.020772677,0.033681422,0.026026204,0.0086168125,-0.024497863,-0.03261431,-0.05200203,-0.11092858,0.17783009,0.03086314,0.000613736,-0.017409546,0.24575274,0.25311354,0.0662415,-0.024973782,0.00110534,sensory
720575940639591246,0.09147724,0.34444243,0.8319109,0.10127868,0.86698985,0.5740976,1.3172342,0.45800018,-0.06105101,0.13750982,0.0034033556,1.0720837,-0.3194987,0.009123764,0.03892025,0.2294113,0.06717666,0.01718753,0.23181014,-0.6432824,1.205744,-0.74614215,-0.3808452,-0.15635931,-0.0026868822,-0.10676084,-0.39609757,-0.9025252,0.31553113,0.8286449,-0.22649558,0.6625563,0.09191119,0.34400955,0.78129226,0.080138475,0.6883211,-0.67894685,1.3299811,-0.3496019,0.06646197,-0.10350427,0.0077794995,0.17423038,0.072914585,-0.12037186,0.2254291,-0.025074447,-0.037070103,-0.043067887,0.18724023,-0.41840693,0.48671135,-0.49034205,0.49731436,0.3823687,0.036992285,0.13482891,1.5603011,0.61955637,-0.7642763,0.05965729,-0.10434009,0.21816896,central
720575940627467087,0.14386502,0.27091113,0.14251593,-0.016942332,0.103943184,0.14921474,-0.12188555,0.046487115,0.012090525,0.016252967,-0.012187876,0.005168654,0.2646265,0.0017451309,-0.09055034,0.016330745,-0.13047095,0.05942004,-0.14574164,0.14746328,0.075708,-0.038150743,-0.06735016,0.04855073,-0.0011064401,-0.049128316,-0.08556465,0.18067604,-0.14301272,0.038791146,0.009532921,0.13296582,0.065496944,0.17843103,0.29481646,0.01858925,0.2552241,-0.16415724,0.21370174,-0.07323184,-0.037720628,0.002169019,0.005144406,0.0791859,0.122521065,0.066653945,-0.08152959,0.09677806,0.19156681,-0.09252782,-0.0056382217,-0.051494986,0.13928746,-0.077356875,0.15715843,0.20032643,-0.019214883,-0.037872948,0.17644393,-0.04447476,-0.11560747,-0.10599195,0.0173393,0.24103807,central
720575940630776657,0.011717128,0.03123087,0.04269641,-0.0016612959,0.057715386,-0.11144364,0.111238696,-0.05965478,0.16675663,-0.0028128386,-0.00016375672,-0.0778941,-0.04867953,-0.015581751,-0.0024680342,0.07475777,-0.003802145,-0.0067969277,-0.04574534,0.031081539,0.087884136,-0.016936855,0.10191913,0.10586506,-0.0010828802,-0.0049290704,0.17157693,0.041183565,0.05264447,0.0084313415,-0.0036772117,0.04103998,0.030130316,0.023088312,0.010525895,0.011034235,-0.03855694,0.04788307,0.071300775,0.02738506,-0.0066241976,0.05839072,-0.0006124087,0.021445781,-0.035276074,0.09521294,0.028202657,0.09146902,-0.008986687,0.04153914,-0.12432041,-0.003700591,0.14569119,0.07225186,-0.11117639,-0.029946327,-0.042441495,-0.13181645,-0.1138014,-0.12093445,0.089871824,0.10822238,0.010413001,0.1551444,central
720575940617997140,0.029755987,0.03784734,-0.009196202,-0.026137177,0.0071137445,0.0021404882,-0.012158099,-0.009334541,0.0012218395,-0.004671792,0.09246022,-0.008203568,-0.00079903234,-0.100959115,-0.0016178923,-0.0014679328,0.040772893,0.016183574,-0.054010056,0.009750264,-0.01584909,-0.062768705,0.15531531,-0.076753095,-0.10263201,0.21922754,-0.07286532,-0.012546722,0.054607764,-0.019478492,-0.057499673,0.016755389,0.1923753,0.027084095,0.022110408,-0.13741119,0.0164011,0.02385136,-0.04051321,0.007486998,-0.00040528577,-0.109762065,0.7842244,0.039854895,0.032327365,0.61380094,0.10404518,-0.06772877,-0.20538577,-0.10234686,-0.25161514,0.08264929,0.030451693,-0.44093275,-0.6434603,0.24592593,-0.47020635,-0.88154185,0.19946298,-0.12794405,-0.30780235,-0.090223104,-0.013062698,-0.30631676,central
720575940627008345,0.038749516,0.15877974,0.41991508,0.061831985,0.44963863,0.42756438,0.6398018,0.41515952,0.05061566,0.10786419,0.005237698,1.3592725,-0.3626684,0.16957381,0.42697707,0.12970208,0.66344357,-0.31385058,-0.11871286,0.22826374,-0.30532715,0.22987232,0.5582316,0.27738112,0.09953444,-0.12098105,-0.054773074,0.53520274,-0.20203558,-0.23314553,0.07487658,-0.24817537,0.11993985,0.46093896,1.0839732,0.1111342,1.3637516,-1.2479703,2.4486659,-0.8399249,0.1369245,-0.18085161,0.016368503,1.8220856,1.0244097,-0.73697525,0.3114077,-1.6051714,-1.1808876,0.542478,-0.27045622,0.62322426,-1.500182,0.6459393,-0.30712807,0.4734656,0.17091309,0.08571229,1.9260343,-1.1014524,0.7096219,0.99507976,-0.04931046,0.7759411,central
720575940617505629,0.11938376,0.4511623,1.0978203,0.14794792,0.6997808,0.7636568,0.8125346,0.63136333,0.098865084,0.13539287,-0.002547375,-0.99407756,-0.029797778,0.30776122,0.18069904,-0.8705122,-0.48771155,0.27359337,-0.92070633,0.768954,0.760527,-0.56384695,-2.2395942,-0.6790248,-0.30687565,0.48466662,-0.65521795,-0.40192613,0.37302533,0.69102424,-0.6754091,-0.48139772,0.107642,0.39297345,0.9206958,0.12033513,0.7767354,-0.8120194,1.1693091,-0.63680184,0.10270788,-0.18259063,0.002279448,-1.9093786,-0.100217886,-0.22202931,0.7598208,0.051318258,-0.27300534,0.12470617,-0.66597337,0.5376697,1.284244,-0.81088793,1.1707655,0.5655605,-0.37225056,-0.18118088,-2.2196424,0.9765887,-1.0007944,-0.44919473,-0.62469643,-1.197733,central
720575940604201830,0.34111586,1.0918131,2.2599027,0.2555189,-0.40841025,-0.17633131,-0.93592095,0.11232378,-0.019848231,0.016404312,-0.003731093,-0.2741653,1.657022,0.21601725,0.35747075,-0.9042056,0.4040812,-0.08198495,-0.22108568,0.037983358,0.9083312,-0.17387265,0.4353312,0.49242365,-0.2741541,0.18758003,0.14018047,1.1050363,-1.3529006,1.282656,0.6096601,0.16864851,0.23699473,0.7296446,1.4172524,0.14123137,-0.14910226,-0.011009175,-0.51989776,-0.14698456,-0.0046596834,0.03442469,-0.0035764133,-0.0171271,-1.2582272,-0.04074461,-0.14466092,-0.5648854,-0.18652532,-0.043688938,0.27202076,-0.48741075,0.13346699,0.040829748,0.16648345,0.11765399,-0.10969999,-0.43019783,-0.39257056,-0.3309869,0.96862376,-0.39667696,0.27285075,0.5475145,central
720575940627925865,0.015680198,0.05872266,0.14109841,0.018143892,-0.083480716,-0.17988265,0.3981335,-0.30403715,0.019019911,0.0205765,-0.0015289028,0.1682565,0.030213172,-0.051851932,-0.15785795,-0.05253679,-0.13975607,0.07428206,0.08690952,-0.17485619,0.14065643,-0.11079446,-0.07819848,-0.0048955446,0.04218378,-0.104432814,-0.39469478,0.12212014,0.052190468,0.017376473,-0.044933718,0.16760223,0.005955786,0.02298929,0.05590986,0.008032531,-0.056026865,0.062726445,0.053987548,0.086437225,-0.011475697,-0.0058532027,-0.0008078954,-0.028554138,-0.010611605,-0.012082638,-0.015399325,-0.053196806,-0.013114369,0.004366383,0.024358403,-0.016520211,-0.058893964,0.01495213,0.03291206,0.057170764,0.0015488042,0.0046718847,0.07083637,0.0745841,-0.043753557,-0.030781968,-0.011232891,-0.020795971,sensory
720575940631530348,0.000100310936,6.201396e-05,0.00034728096,-0.00013898934,0.0025814832,-0.0022483359,-0.00057662337,0.0002502613,-0.0016686802,0.00034190126,0.00084885914,-4.1039006e-05,0.00010254624,-0.00027816682,0.0005142085,-6.6038585e-05,-9.7002376e-05,0.00044219432,-0.001240979,0.00020168888,0.0004701703,-0.00060749415,1.820543e-05,-0.00012064444,-0.00028429375,-0.00050024793,-0.00023967068,0.0016878375,-0.0003571401,-9.730647e-06,0.00092510914,-0.00035071862,0.0029477451,0.009755901,0.026381997,0.0036014824,0.02781072,0.026176108,-0.022876566,-0.007203945,-0.020294568,-0.0022988135,0.0020794475,0.005085501,-0.0034887008,-0.0032722503,0.015682342,-0.0052082594,0.009013866,-0.00552036,-0.031300824,0.029707275,0.024022967,-0.012552224,0.0007378854,-0.024483282,-0.0035793427,0.0038799345,0.018544815,-0.0034165396,0.024727298,-0.015180513,0.0063050105,-0.025863353,ascending
720575940646341486,0.48206446,1.1339085,1.557588,0.09220736,0.4114461,0.10348797,-0.029542664,-0.025065994,0.11859706,-0.057763465,-0.006887705,-0.5467519,-0.676445,0.16053651,0.09598796,-0.5809308,0.008608055,0.0688903,-1.1397897,1.2565182,0.3916769,0.092031814,0.102049306,0.58287203,-0.11384487,-0.15937996,-0.264619,0.91564614,-0.3026661,0.57550186,-0.1397989,0.01465863,0.20186494,0.6868623,1.4844294,0.16798165,1.0914749,-1.048223,1.3783045,-0.79564595,0.1246097,-0.15490521,0.0013331908,1.2921163,0.5005237,-0.53499585,0.24257787,-1.4401278,-0.027920077,-0.047134038,-1.2000812,1.4364837,-0.20277032,-0.00048426073,1.5455993,1.2994844,-0.24688376,-0.48275313,0.7097123,-0.7430704,-0.020494238,0.44572958,-0.447772,1.956897,central
720575940622519156,0.7733582,-0.7395164,0.37848026,-1.3914131,-0.027077427,0.0052404664,-0.025427531,-0.0016437165,-0.0010337995,0.6711797,-0.15796296,-0.018030873,0.0071060164,-0.11845399,-0.042053707,-0.0017061708,-0.08866494,-0.30114636,-0.17810547,-0.20409137,0.20486617,0.7180413,-0.063408725,-0.21689494,-0.48049876,-0.20848379,-0.08536471,-0.051015586,-0.074404195,-0.024225285,0.123206235,0.17770337,0.6678256,-0.64404076,0.33458933,-1.2950883,-0.01775591,-0.009386145,-0.03137473,0.02008369,0.002150208,-0.78065634,0.15604319,0.024028018,0.005775229,0.092723936,-0.03592206,0.0308451,0.016170828,0.11052318,-0.21358885,-0.16598853,0.48151377,1.1955997,-0.047524396,0.32156703,-0.70361835,0.7906614,0.06899504,0.13338217,0.06262893,0.04057055,-0.15881534,0.15401767,central
720575940617636725,0.9014127,-0.726223,0.29892063,-0.7769539,-0.040774975,-0.022190038,0.010796382,0.06917729,0.0014911392,0.27490178,-0.36703235,-0.013992984,0.011593225,-0.46493074,0.13070957,-0.14449951,-0.30562678,-0.710298,0.35669327,0.19235398,0.09346658,0.30507073,-0.12965307,0.031050233,-0.33141178,-0.47207248,0.1014123,-0.057344764,-0.2797696,-0.12913686,-0.006707482,-0.15842119,0.68441874,-0.63668805,0.31386587,-1.0824499,-0.029782383,-0.0008636387,-0.009612686,-0.018549073,-0.0023008191,-0.37205794,-0.5970636,0.009570238,0.0050806976,0.056354575,-0.0033140867,-0.009165545,0.16606373,0.38587078,-0.11694415,-0.11617866,0.25166425,0.55404633,-0.041451693,0.16321789,-0.29186985,0.05199839,0.07417289,0.18654297,0.06800628,0.012001141,-0.14921631,0.1011689,central
720575940620847999,0.22529775,0.30297238,-0.20038877,-0.05415018,-0.22339387,-0.2807811,0.1397679,0.5095031,0.032244816,0.20294707,-0.008823526,0.013929416,-0.03004699,0.2132958,0.15473478,-0.095924884,-0.35468537,-0.08428707,-0.059365634,-0.1648241,-0.10689056,-0.11183448,0.16803227,-0.24381511,0.21717726,-0.105469,0.060228534,0.15931813,0.39558157,0.24486816,0.015633954,-0.1045468,0.08011325,0.121851,-0.07110359,-0.04388859,-0.093257286,0.10157559,0.05173966,-0.1828312,-0.0014015496,-0.025343394,0.0013308441,-0.009601053,-0.010077573,-0.07671002,0.04982706,-0.039455064,0.08532939,0.0077982745,0.009171439,-0.07718435,-0.043625765,-0.015662545,-0.08678422,0.18351373,0.080405444,0.036103256,-0.0919846,0.048109464,0.08420557,-0.069621325,0.39627442,-0.09435121,sensory
720575940605971330,0.5686661,-0.4208865,0.15490629,-0.33797494,0.07266278,-0.04217964,-0.027504643,-0.0369521,-0.044729035,0.30881104,1.266476,-0.017493792,0.0077667795,-0.28417104,0.049102515,-0.019157017,0.259964,0.46533406,0.15556315,0.20025125,0.08299443,0.08859962,0.010743882,-0.46826676,-0.35948268,-0.4037589,0.090324044,0.17437121,0.32139724,0.21075581,0.17479686,0.1972472,1.5004811,-0.6929058,0.04767021,0.3567838,0.08315565,-0.08285472,-0.062922016,0.2005037,-0.005058432,-1.1094999,0.51805675,0.033382043,-0.004945327,-0.04848041,0.043733455,0.054055933,-0.5254539,-1.3975604,0.85118073,0.49579096,0.24540341,0.50157934,0.39425868,-0.4258238,-0.78819764,0.5375945,-0.10182774,-0.15593082,-0.0007901257,0.29123813,0.163138,0.016820451,central
720575940620553094,0.4820749,-0.3572403,0.15420546,-0.49758062,0.031204619,-0.018671647,-0.040837962,-0.03978297,0.013208165,0.68219864,2.61139,-0.036753073,0.013762477,-0.7782033,0.117128976,-0.11782533,0.23135,0.17838381,0.024289092,0.17224045,0.038257703,0.076219276,0.49671265,-0.80320185,-1.2470129,0.7177171,-0.34455034,-0.12567852,1.0709602,0.20521751,1.598412,2.0490763,0.9150077,-0.6448951,0.2431336,-0.63429034,0.05225684,0.05001876,-0.049128495,0.036889307,0.01795628,-0.8638552,4.1681294,0.066411205,0.03421413,1.2247407,0.27237466,-0.19726276,-0.35484004,-0.352587,0.3972818,0.85068643,0.19282617,-0.9432135,-2.070669,1.9926461,-2.0136056,-1.7013876,0.7652007,-0.48415697,-1.5882952,-0.7873831,1.4548546,-0.064890295,central
720575940609739669,0.04713744,0.16238385,0.37923685,0.053712852,0.032247815,-0.46401495,-0.11622202,-0.17325743,-0.08430462,0.022656146,-0.0012395523,-0.009409331,-0.6258494,0.006906757,-0.05405327,0.115435414,0.091102764,-0.074496254,0.104036786,-0.10028161,0.03171664,-0.020879054,-0.063106425,-0.04034338,0.031492215,-0.011294496,0.14359228,-0.21969338,0.15512207,0.04659861,-0.08992437,-0.007304206,0.026671056,0.07415884,0.14093278,-0.008430332,1.4892402,1.4426616,-0.13597375,0.059067283,0.75413877,-0.009954097,-0.014750795,-0.009219456,0.22258024,0.036225718,-0.041041832,0.1458765,0.09954129,-0.010646214,-0.008192789,0.015344156,0.23335889,-0.09496299,0.042681087,0.15991253,-0.007650171,-0.058318924,-0.105529696,-0.20609295,0.26394978,-0.42575964,0.07972205,0.5905174,central
720575940633660314,0.45548043,-0.37874237,0.19713603,-0.94026625,0.009747354,0.04190197,-0.04673975,-0.08166772,-0.003786838,0.6593105,-0.27566472,-0.0065332223,-0.010705392,0.2447208,-0.08092551,0.07341059,0.041937456,0.1459992,-0.17047362,-0.1563053,0.24732336,0.6018489,0.0777627,-0.31521767,-0.24897896,-0.14344612,0.008054575,0.02629009,-0.06439767,-0.021927463,0.049299072,-0.022771522,0.08947225,-0.09443676,0.0549945,-0.25050277,-0.0035780598,-0.0038182645,-0.0075569325,0.007500262,-0.0008816188,-0.1815866,-0.08969875,0.004535719,0.002100382,-0.044699505,-0.0275657,0.025871756,-0.024054911,-0.05841915,-0.07151112,-0.0536079,0.13445403,0.31493488,-0.0016637503,0.035405878,-0.08577956,0.089120574,0.007832463,0.027479755,-0.0063745454,0.012749622,0.047812123,-0.025243523,sensory
720575940620094366,0.53417695,0.3021068,-0.28763026,0.45747674,0.06746289,0.091355205,-0.074066356,-0.123384,-0.002254214,1.0274543,0.06144933,0.013051244,0.083471246,0.6173255,-0.01239482,-0.0066946684,-0.257535,-0.045156945,0.1184032,-0.19189417,-0.081908815,-0.14217336,0.2588609,-0.59365475,0.2688825,0.101173274,0.31140274,0.23090583,-0.87044007,-0.037476093,-0.5724024,0.6989121,1.0050321,-0.09954766,-0.2205249,0.7214008,0.09846062,-0.11044898,-0.087381676,0.2533937,-0.0053068176,-1.291056,0.05514982,0.028696265,0.008723604,-0.32126692,-0.06558758,0.13002983,-0.3664965,-0.93208385,0.30564055,0.0036364337,0.118937805,0.21449186,0.26551476,-0.4516737,-0.89034104,-0.36410582,0.05571981,-0.02883497,0.03283225,0.29735786,-0.15278634,-0.15544948,ascending
720575940644473760,2.4379485,3.9646623,-0.41908875,-1.1333162,1.0445367,1.2444388,-0.726084,-0.82335055,0.064515755,-0.75904655,0.019499948,-0.16982172,0.34560853,-0.96104807,-1.4358859,0.8646365,0.02396375,0.2224563,0.088597775,0.2980143,-0.34389424,0.3952987,1.1159332,-0.15129739,-0.2218791,0.45129535,-0.10299807,0.018457964,0.18370569,0.28118482,-1.420294,-0.6118127,6.701321,11.315417,-4.344032,-5.0308146,4.3872695,-5.422345,-2.7500217,8.625703,-0.098520964,3.8842268,-0.09360363,-1.005975,1.7178636,0.8310533,5.4631705,-3.1228013,2.1817467,0.7673683,1.2984065,-1.3516897,0.57676244,1.344862,2.7595356,-0.4831793,0.3837255,1.2740405,-0.3857985,-3.1053379,-2.2368205,-1.0048901,2.8377113,-0.13485546,descending
720575940614163367,0.059839867,-0.046909995,0.019009521,-0.043446213,0.006961229,-0.0071776696,-0.003198244,-0.0023254182,0.0067943446,0.012580104,0.62519825,0.0047350596,0.0113257915,0.14472866,-0.03216599,0.009929221,-0.11262363,-0.14632459,0.29241154,0.26525941,0.25379783,0.28171483,0.08013617,0.0014685811,0.35785788,0.41152,-0.13467257,-0.11545082,0.06080403,-0.040068343,0.2518692,0.21363647,0.033292454,-0.011089951,0.0033100173,-0.039497714,-0.0025920258,0.004791445,0.00039855717,-0.0049136737,0.00023040167,-0.039828807,0.16649653,0.0029754413,0.0061731543,0.09803492,0.018583132,-0.012526508,-0.036479697,-0.039901774,-0.03655415,-0.0011048769,0.00974033,-0.0044675535,-0.074815966,0.053771026,-0.0513629,-0.104038484,0.014753481,0.0068572545,-0.027767805,-0.0065618474,0.04961552,-0.033879682,sensory
720575940610198442,0.023962162,-0.020808056,0.010991562,-0.04468899,-0.00026617805,-0.0012222698,-0.0011543033,0.00031338868,0.0005392945,0.02620972,0.0981438,-0.0019757499,-0.0018628883,-0.09013179,0.010888916,-0.0077891126,0.033161953,0.0042513106,-0.12219424,-0.09478585,-0.08375739,-0.11868982,-0.0071016685,0.0909477,0.09255475,0.099556185,-0.014956568,-0.027700385,-0.040941972,-0.013596135,-0.010687308,0.002415375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sensory_ascending
720575940604988332,0.032495074,0.10862556,0.26187614,0.039431,-0.2519582,-0.28326648,0.21179625,-0.39499944,-0.046520934,0.020026,-0.0018975527,0.22629577,-0.0408749,0.021657849,-0.24940124,-0.6566939,-0.08442315,0.037745062,-0.20243582,0.25007284,-0.038684845,0.049327023,0.17459846,0.09253995,-0.049300946,-0.062594615,-0.058899894,-0.34763104,-0.24616675,0.49706876,-0.021988362,-0.12250624,0.027016709,0.06790843,0.081462026,0.0022850346,-0.07306403,0.08816775,0.020540424,0.09197663,9.499281e-05,-0.010244029,-0.0020117485,-0.024327295,-0.019439317,-0.03389217,-0.002130145,-0.10041543,-0.030696014,0.02540148,-0.028499404,0.047171127,-0.05758786,0.01812201,-0.022999315,-0.030846711,0.011227858,0.02639779,0.085175216,0.10692363,-0.08186149,-0.11643073,-0.02116642,-0.008636279,sensory
720575940612131759,0.0035530492,0.0057088286,0.013450024,0.0034809685,0.019569194,0.00097526255,0.01965286,0.003424656,-0.007470424,-0.004521196,0.001075704,0.008284562,-0.019326836,-0.00032334472,-0.011031907,0.016393613,-0.0046245814,0.010943055,-0.0009490773,-0.026351076,0.034344096,-0.016297085,-0.024100566,-0.009267191,-0.0017472922,0.008615666,-0.024287544,-0.011213383,0.0001447564,0.049240515,-0.006254536,0.0059564947,0.022308359,0.08734477,0.22618407,0.03321805,0.17614245,-0.08586017,0.25531673,-0.07946176,-0.03524336,-0.034483485,0.001316651,-0.1665329,0.2023741,0.03728092,0.005950215,0.18645689,0.13422987,-0.069010496,0.0019291207,-0.0859233,0.25558525,-0.17928356,0.21382636,0.20248678,-0.038503904,-0.06327696,0.09632344,0.04301551,0.07631504,-0.29702744,0.09433542,0.20053454,central
720575940607347634,0.205899,-0.0880505,0.007970305,0.097956486,0.024961945,0.007048951,-0.014927513,-0.036176644,0.00457518,-0.03732257,0.80880576,0.012329096,0.028018763,0.5388736,-0.095943846,0.06525718,-0.15067774,0.0015386727,0.7276682,0.63027906,0.5711918,0.64760625,0.14045103,0.18553416,0.8626411,0.7616962,-0.16651507,-0.19839624,-0.032100353,-0.11582108,0.072511874,0.02147939,0.03368761,-0.017008254,0.0014770993,0.015867872,0.0068911975,2.5952002e-05,-0.0034054609,0.009031706,0.0016954578,-0.014614097,0.22068214,-0.001571844,-0.0018113721,-0.11730898,-0.016067311,0.015790427,0.031207912,-0.008609469,0.12867394,0.105492294,0.120628044,0.13284546,0.009207807,0.0037043644,0.19849828,-0.20690615,0.02537175,0.046128087,-0.036980577,0.006395168,0.064911775,0.06576079,sensory
720575940617079737,0.24124005,0.2817139,-0.07272349,-0.069287196,-0.018520761,-0.017295167,0.02615323,0.018423537,-0.0045980914,-0.30985573,0.035890542,-0.030386718,0.04827453,-0.13822716,-0.26892957,0.14677311,0.14980486,-0.085508995,-0.29192853,0.039534844,0.23967579,0.18319441,0.24218531,-0.10517047,-0.06551008,0.12910965,0.07944924,0.03702137,0.031293903,-0.12149759,-0.15390593,-0.4173212,0.22819118,0.25394627,0.12335877,0.022387434,-0.09786063,0.13600066,0.056039877,0.0366339,-0.0112017635,0.20039771,-0.00999747,0.03772884,0.08752942,0.28060797,-0.14050351,0.091092534,-0.14020678,0.15019332,-0.20124054,-0.014659286,0.30625898,0.1414677,-0.22879298,-0.038998485,-0.109705955,-0.348614,-0.10906763,-0.24248376,0.056538578,0.14147568,-0.13764723,0.21445921,central
