root_id,super_class,class,is_source
720575940628054671,optic,optic_lobe_intrinsic,False
720575940633690766,optic,optic_lobe_intrinsic,False
720575940628185743,optic,optic_lobe_intrinsic,False
720575940622680724,visual_projection,unknown,False
720575940634346135,optic,optic_lobe_intrinsic,False
720575940627006104,optic,optic_lobe_intrinsic,True
720575940633166487,visual_projection,unknown,False
720575940629627547,optic,optic_lobe_intrinsic,False
720575940618093213,optic,optic_lobe_intrinsic,True
720575940618748573,optic,optic_lobe_intrinsic,False
720575940615733919,optic,optic_lobe_intrinsic,False
720575940617699998,optic,optic_lobe_intrinsic,False
720575940644700832,optic,optic_lobe_intrinsic,False
720575940639851171,optic,optic_lobe_intrinsic,False
720575940639982243,optic,optic_lobe_intrinsic,True
720575940621632166,optic,optic_lobe_intrinsic,False
720575940612719274,optic,optic_lobe_intrinsic,False
720575940620714667,optic,optic_lobe_intrinsic,False
720575940604199596,optic,optic_lobe_intrinsic,True
720575940605903532,optic,optic_lobe_intrinsic,False
720575940636574382,optic,optic_lobe_intrinsic,False
720575940606034609,optic,optic_lobe_intrinsic,False
720575940607869618,optic,optic_lobe_intrinsic,False
720575940607476402,optic,optic_lobe_intrinsic,True
720575940612457139,optic,optic_lobe_intrinsic,True
720575940636574388,central,unknown,False
720575940619797174,optic,optic_lobe_intrinsic,False
720575940618093241,optic,optic_lobe_intrinsic,False
720575940627137210,optic,optic_lobe_intrinsic,False
720575940620452544,optic,optic_lobe_intrinsic,True
720575940629234370,central,unknown,False
720575940622680772,optic,optic_lobe_intrinsic,True
720575940631069381,optic,optic_lobe_intrinsic,True
720575940642210504,central,unknown,False
720575940626350794,optic,optic_lobe_intrinsic,True
720575940625564362,optic,optic_lobe_intrinsic,False
720575940610622158,central,unknown,False
720575940639458000,optic,optic_lobe_intrinsic,True
720575940609966802,optic,optic_lobe_intrinsic,True
720575940609442517,optic,optic_lobe_intrinsic,True
720575940623467222,optic,optic_lobe_intrinsic,False
720575940617437913,optic,optic_lobe_intrinsic,False
720575940640899803,central,unknown,False
720575940641424091,optic,optic_lobe_intrinsic,False
720575940641555163,optic,optic_lobe_intrinsic,True
720575940635001566,optic,optic_lobe_intrinsic,True
720575940632511201,optic,optic_lobe_intrinsic,False
720575940623598311,optic,optic_lobe_intrinsic,False
720575940625171175,optic,optic_lobe_intrinsic,True
720575940628447976,optic,optic_lobe_intrinsic,True
720575940623860458,central,unknown,False
720575940639195881,optic,optic_lobe_intrinsic,False
720575940624253675,optic,optic_lobe_intrinsic,False
720575940625302252,optic,optic_lobe_intrinsic,False
720575940619535086,optic,optic_lobe_intrinsic,True
720575940621763311,optic,optic_lobe_intrinsic,False
720575940612195058,optic,optic_lobe_intrinsic,False
720575940623860467,optic,optic_lobe_intrinsic,True
720575940621501172,optic,optic_lobe_intrinsic,False
720575940623467251,optic,optic_lobe_intrinsic,False
720575940630676217,optic,optic_lobe_intrinsic,False
720575940628579066,central,unknown,False
720575940623860477,optic,optic_lobe_intrinsic,False
720575940615078654,optic,optic_lobe_intrinsic,True
720575940621501183,central,unknown,False
720575940630676224,optic,optic_lobe_intrinsic,True
720575940617044737,central,unknown,False
720575940629365510,optic,optic_lobe_intrinsic,True
720575940629496582,visual_projection,unknown,False
720575940628972294,optic,optic_lobe_intrinsic,False
720575940627268362,optic,optic_lobe_intrinsic,True
720575940616913676,visual_projection,unknown,False
720575940626875151,optic,optic_lobe_intrinsic,True
720575940632380178,visual_projection,unknown,False
720575940620452628,optic,optic_lobe_intrinsic,False
720575940619272980,visual_projection,unknown,False
720575940613112598,optic,optic_lobe_intrinsic,True
720575940645618455,optic,optic_lobe_intrinsic,False
720575940644307735,optic,optic_lobe_intrinsic,True
720575940627399445,optic,optic_lobe_intrinsic,False
720575940623991576,visual_projection,unknown,False
720575940633166617,central,unknown,False
720575940622025505,optic,optic_lobe_intrinsic,True
720575940617831202,optic,optic_lobe_intrinsic,False
720575940625695525,optic,optic_lobe_intrinsic,True
720575940621370150,central,unknown,False
720575940622549801,visual_projection,unknown,False
720575940632511274,optic,optic_lobe_intrinsic,False
720575940603544363,optic,optic_lobe_intrinsic,False
720575940626481964,optic,optic_lobe_intrinsic,False
720575940628972332,visual_projection,unknown,False
720575940615209778,central,unknown,False
720575940646011700,visual_projection,unknown,False
720575940637885237,optic,optic_lobe_intrinsic,False
720575940619141942,optic,optic_lobe_intrinsic,True
720575940616389430,optic,optic_lobe_intrinsic,False
720575940632380216,central,unknown,False
720575940630151996,optic,optic_lobe_intrinsic,False
720575940628316989,optic,optic_lobe_intrinsic,False
720575940631069500,optic,optic_lobe_intrinsic,False
720575940639720253,optic,optic_lobe_intrinsic,False
720575940625040190,central,unknown,False
720575940634215231,optic,optic_lobe_intrinsic,True
720575940608525124,visual_projection,unknown,False
720575940627661640,optic,optic_lobe_intrinsic,False
720575940623598409,optic,optic_lobe_intrinsic,True
720575940630545239,optic,optic_lobe_intrinsic,False
720575940625564505,optic,optic_lobe_intrinsic,False
720575940638671706,optic,optic_lobe_intrinsic,True
720575940636050271,optic,optic_lobe_intrinsic,True
720575940619928417,visual_projection,unknown,False
720575940604330854,central,unknown,False
720575940629103468,central,unknown,False
720575940629365612,optic,optic_lobe_intrinsic,False
720575940643783534,central,unknown,False
720575940646536046,optic,optic_lobe_intrinsic,True
720575940621632372,optic,optic_lobe_intrinsic,True
720575940616782709,optic,optic_lobe_intrinsic,True
720575940637098871,optic,optic_lobe_intrinsic,False
720575940636312439,optic,optic_lobe_intrinsic,True
720575940619142011,optic,optic_lobe_intrinsic,False
720575940623336316,central,unknown,False
720575940622943100,optic,optic_lobe_intrinsic,True
720575940638540672,visual_projection,unknown,False
720575940606821250,optic,optic_lobe_intrinsic,False
720575940626744195,optic,optic_lobe_intrinsic,True
720575940607214466,optic,optic_lobe_intrinsic,False
720575940627399557,optic,optic_lobe_intrinsic,True
720575940620714886,optic,optic_lobe_intrinsic,True
720575940622680968,optic,optic_lobe_intrinsic,False
720575940627006345,optic,optic_lobe_intrinsic,False
720575940617044875,optic,optic_lobe_intrinsic,False
720575940627661711,optic,optic_lobe_intrinsic,False
720575940615603094,optic,optic_lobe_intrinsic,True
720575940634346391,optic,optic_lobe_intrinsic,False
720575940626482072,optic,optic_lobe_intrinsic,True
720575940627268504,optic,optic_lobe_intrinsic,False
720575940613374873,optic,optic_lobe_intrinsic,True
