root_id,influence,adjusted,super_class,class,betweenness,rank,hops
720575940631598863,2.11236870659487e-05,13.234884462623205,optic,optic_lobe_intrinsic,0.0,22320,3.0
720575940631599045,0.0001150813823886096,14.93012899306098,optic,optic_lobe_intrinsic,0.0,21543,3.0
720575940631599468,1.2607877122843188e-05,12.71881122913637,optic,optic_lobe_intrinsic,0.0,21809,4.0
720575940631601739,1.7588569288941283e-05,13.051738660862142,optic,optic_lobe_intrinsic,0.0,23392,2.0
720575940631602340,7.013819117454041e-07,9.829786711640994,optic,optic_lobe_intrinsic,0.0,16422,5.0
720575940631603019,0.0,0.0,optic,optic_lobe_intrinsic,0.0,18448,
720575940631604473,0.0012450082826747154,17.31138690366318,optic,optic_lobe_intrinsic,0.0,20581,3.0
720575940631606091,1.0,24.0,sensory,ocellar,0.0,20425,0.0
720575940631608684,2.5233838985496347e-06,11.110090259671532,optic,optic_lobe_intrinsic,0.0,23906,5.0
720575940631608874,6.57870541599687e-06,12.06832742272683,optic,optic_lobe_intrinsic,0.0,3859,4.0
720575940631608899,1.24408857192735e-05,12.705477726110722,optic,optic_lobe_intrinsic,0.0,13922,4.0
720575940631610472,1.3807063170416765e-05,12.80966972720493,optic,optic_lobe_intrinsic,0.0,5506,4.0
720575940631612044,1.9070591900311098e-05,13.13263689946271,optic,optic_lobe_intrinsic,0.0,12487,3.0
720575940631612970,2.075630225668072e-06,10.914754272817358,optic,optic_lobe_intrinsic,0.0,5292,4.0
720575940631613637,0.0,0.0,optic,optic_lobe_intrinsic,0.0,5118,
720575940631615545,1.8108594459263702e-05,13.080876099613983,visual_projection,unknown,0.0,15725,2.0
720575940631615993,1.556741636512182e-05,12.929669477383118,optic,optic_lobe_intrinsic,0.0,22035,3.0
720575940631616975,1.8004414628582962e-05,13.075106427004771,optic,optic_lobe_intrinsic,0.0,401,3.0
720575940631618346,7.123764944307327e-06,12.147925812015277,optic,optic_lobe_intrinsic,0.0,21347,4.0
720575940631619468,8.738682258278689e-07,10.049663755977985,optic,optic_lobe_intrinsic,0.0,2488,4.0
720575940631622393,0.36739944119122525,22.998694372815763,visual_projection,ocellar,1.8124563463049533e-06,28,1.0
720575940631622743,0.0007720429173736829,16.833529582968257,optic,optic_lobe_intrinsic,0.0,1838,3.0
720575940631623466,0.00034046645047325385,16.014806032589536,optic,optic_lobe_intrinsic,0.0,13602,3.0
720575940631624515,6.684444037941611e-06,12.084272483527833,optic,optic_lobe_intrinsic,0.0,20443,4.0
720575940631624812,0.00014802468790642536,15.181868512067119,optic,optic_lobe_intrinsic,0.0,21289,4.0
720575940631626287,0.0001835304854818315,15.396870229147698,visual_projection,unknown,0.0,19570,2.0
720575940631626413,1.2133094852169734e-05,12.680426272776192,visual_projection,unknown,0.0,18034,4.0
720575940631626552,0.00025788378003940377,15.73699846050397,optic,optic_lobe_intrinsic,0.0,10581,3.0
720575940631626707,0.0007115369865777444,16.751916842160746,optic,optic_lobe_intrinsic,0.0,22066,4.0
720575940631633208,2.0688129270452418e-05,13.214049512617457,optic,optic_lobe_intrinsic,0.0,3257,3.0
720575940631637549,1.0625228589806488e-05,12.547720670949504,optic,optic_lobe_intrinsic,0.0,576,4.0
720575940631639400,8.3836793293076e-06,12.310776320947301,optic,optic_lobe_intrinsic,0.0,11046,3.0
720575940631646551,3.9345386114062886e-05,13.856868157522948,optic,optic_lobe_intrinsic,0.0,7329,3.0
720575940631649807,4.7630083709552696e-07,9.44278382835524,optic,optic_lobe_intrinsic,0.0,7530,5.0
720575940631650066,3.552849337364516e-07,9.149654260837128,optic,optic_lobe_intrinsic,0.0,7567,4.0
720575940631650079,1.698610905125894e-05,13.016885337439987,optic,optic_lobe_intrinsic,0.0,12969,4.0
720575940631651882,6.546791790809379e-06,12.063464568760383,optic,optic_lobe_intrinsic,0.0,7427,4.0
720575940631653187,6.538994295215063e-07,9.759687725195766,optic,optic_lobe_intrinsic,0.0,2859,3.0
720575940631653317,0.0,0.0,optic,optic_lobe_intrinsic,0.0,7503,
720575940631656791,7.637176491286329e-07,9.91493231470922,optic,optic_lobe_intrinsic,0.0,4518,3.0
720575940631656877,2.0784955824514727e-05,13.218718889383954,optic,optic_lobe_intrinsic,0.0,3337,3.0
720575940631657047,2.9173154617543825e-05,13.557738366024253,optic,optic_lobe_intrinsic,0.0,9436,3.0
720575940631658315,7.156235530944193e-05,14.455058613905447,optic,optic_lobe_intrinsic,0.0,12119,4.0
720575940631658380,6.6848485847883505e-06,12.084333002338854,optic,optic_lobe_intrinsic,0.0,1348,3.0
720575940631662952,9.417839272765678e-06,12.427095127749016,optic,optic_lobe_intrinsic,0.0,24115,4.0
720575940631664847,4.2803808947069734e-05,13.941116534754153,optic,optic_lobe_intrinsic,0.0,4789,4.0
720575940631664971,50.25125628140665,27.917035547251682,sensory,ocellar,0.0,8788,0.0
720575940631668072,1.4600734711263034e-05,12.86556129217312,optic,optic_lobe_intrinsic,0.0,21391,3.0
720575940631670103,0.00018966819903807217,15.429765666748159,optic,optic_lobe_intrinsic,0.0,12898,3.0
720575940631672632,2.4140384789529445e-05,13.3683755974923,visual_projection,unknown,0.0,17959,2.0
720575940631673029,0.0007212147222727329,16.76542634673492,visual_centrifugal,unknown,0.0,20455,3.0
720575940631674593,1.6075148503257042e-05,12.961763950266477,optic,optic_lobe_intrinsic,0.0,16353,3.0
720575940631675693,1.9106725728292128e-05,13.134529847475573,optic,optic_lobe_intrinsic,0.0,6229,3.0
720575940631678023,2.8828153745994095e-05,13.5458419123012,optic,optic_lobe_intrinsic,0.0,10046,3.0
720575940631678824,7.462383924089525e-05,14.49694945906665,optic,optic_lobe_intrinsic,0.0,9170,4.0
720575940631680312,2.4699908391019816e-05,13.391288976797185,optic,optic_lobe_intrinsic,0.0,11686,3.0
720575940631681095,3.943274264683777e-05,13.859085944869634,optic,optic_lobe_intrinsic,0.0,13722,3.0
720575940631683087,2.9359314090798226e-05,13.564099283479111,optic,optic_lobe_intrinsic,0.0,18950,2.0
720575940631684138,1.6344545295183575e-05,12.978383662625403,optic,optic_lobe_intrinsic,0.0,8951,3.0
720575940631684906,3.332876377191913e-05,13.690910243116022,optic,optic_lobe_intrinsic,0.0,11138,4.0
720575940631685162,1.0797656793535239e-05,12.563818589064349,optic,optic_lobe_intrinsic,0.0,10963,4.0
720575940631685480,1.356702147263958e-05,12.792131398248603,optic,optic_lobe_intrinsic,0.0,16002,3.0
720575940631685587,1.5105552922921955e-05,12.899551861495496,optic,optic_lobe_intrinsic,0.0,7960,3.0
720575940631687471,7.236939001503711e-06,12.16368776918497,optic,optic_lobe_intrinsic,0.0,15698,3.0
720575940631688389,7.616034270585405e-05,14.517330332322972,optic,optic_lobe_intrinsic,0.0,8041,3.0
720575940631688515,1.6558934020803825e-05,12.991415218196549,optic,optic_lobe_intrinsic,0.0,19088,4.0
720575940631691351,7.973677941798471e-08,7.655465115653218,optic,optic_lobe_intrinsic,0.0,8056,5.0
720575940631693871,3.8545532814003446e-05,13.836329655019227,optic,optic_lobe_intrinsic,0.0,4325,4.0
720575940631694050,0.001575270937481288,17.546672002298706,visual_projection,unknown,0.0,18122,4.0
720575940631695315,3.0222518966826693e-05,13.593076749702595,optic,optic_lobe_intrinsic,0.0,23163,4.0
720575940631695917,7.535093929577094e-05,14.506645832800553,optic,optic_lobe_intrinsic,0.0,21028,4.0
720575940631696697,0.0003412162223892234,16.01700580162625,optic,optic_lobe_intrinsic,0.0,16227,3.0
720575940631700010,8.473932979882165e-06,12.321484185297107,optic,optic_lobe_intrinsic,0.0,20560,4.0
720575940631700987,1.620205350165148e-05,12.969627435601979,optic,optic_lobe_intrinsic,0.0,5638,3.0
720575940631706105,0.00011078902956647706,14.892117200314106,visual_projection,unknown,0.0,15224,3.0
720575940631708728,9.573454246876285e-07,10.14089843471857,optic,optic_lobe_intrinsic,0.0,5089,3.0
720575940631708921,3.4342001829166037e-06,11.418273497196525,optic,optic_lobe_intrinsic,0.0,3845,4.0
720575940631709714,0.001492746006863123,17.492862102438732,optic,optic_lobe_intrinsic,0.0,4811,4.0
720575940631710531,0.00014973427564882183,15.193351669503432,optic,optic_lobe_intrinsic,0.0,12183,4.0
720575940631711043,1.053428844030672e-05,12.539124944562444,optic,optic_lobe_intrinsic,0.0,13355,4.0
720575940631711225,3.846547699110853e-05,13.8342505795225,visual_projection,unknown,0.0,15766,2.0
720575940631711563,0.00020287338823752796,15.49707152323031,optic,optic_lobe_intrinsic,0.0,8143,2.0
720575940631712057,6.7619166460137745e-06,12.095795819421099,optic,optic_lobe_intrinsic,0.0,11431,5.0
720575940631712975,7.148260667071986e-05,14.453943598795785,optic,optic_lobe_intrinsic,0.0,6145,4.0
720575940631713867,1.6932791777510574e-05,13.013741525797553,optic,optic_lobe_intrinsic,0.0,15011,4.0
720575940631715671,1.9187678840162327e-06,10.836172695005585,optic,optic_lobe_intrinsic,0.0,9890,3.0
720575940631716399,1.3641592047670868e-06,10.495027713683314,optic,optic_lobe_intrinsic,0.0,688,3.0
720575940631719085,0.0016273351567237832,17.579188524797434,optic,optic_lobe_intrinsic,0.0,5272,2.0
720575940631720767,1.8285131400103606e-05,13.090577679835128,optic,optic_lobe_intrinsic,0.0,9993,4.0
720575940631721785,0.0009829296795534018,17.07502702305577,central,unknown,0.0,20279,2.0
720575940631723026,2.9595626380106096e-05,13.572116035019688,optic,optic_lobe_intrinsic,0.0,22435,3.0
720575940631723050,0.00026681687208939133,15.77105199279357,optic,optic_lobe_intrinsic,0.0,6867,3.0
720575940631723821,4.236793873662361e-06,11.628296263372917,optic,optic_lobe_intrinsic,0.0,5983,4.0
720575940631724306,8.64842027597508e-07,10.039281026252214,optic,optic_lobe_intrinsic,0.0,16116,4.0
720575940631725452,1.647259635260261e-05,12.986187615124964,optic,optic_lobe_intrinsic,0.0,18070,3.0
720575940631725880,1.9689820740142865e-05,13.164591230538809,optic,optic_lobe_intrinsic,0.0,17046,3.0
720575940631726799,5.316596305801668e-05,14.15790784148645,optic,optic_lobe_intrinsic,0.0,13699,3.0
720575940631727567,0.0005001017912670107,16.399301102271828,optic,optic_lobe_intrinsic,0.0,12954,4.0
720575940631728175,3.0849267592028284e-05,13.613602451166187,visual_projection,unknown,0.0,14488,2.0
720575940631728658,2.828813360503134e-06,11.224346758514299,optic,optic_lobe_intrinsic,0.0,16399,4.0
720575940631729145,1.2480803660030892e-05,12.708681198739493,optic,optic_lobe_intrinsic,0.0,14051,4.0
