root_id,super_class
720575940627513210,sensory_ascending
720575940629806974,descending
720575940658904961,sensory
720575940660281217,central
720575940631314316,sensory
720575940612439958,sensory
720575940630953892,sensory
720575940619059115,sensory
720575940604805036,sensory
720575940619845552,endocrine
720575940622401462,central
720575940615716795,sensory
720575940622892988,sensory
720575940640194493,descending
720575940629020610,sensory
720575940624334826,central
720575940624334827,sensory
720575940623777771,sensory
720575940613521389,sensory
720575940620206068,sensory
720575940624138242,sensory
720575940627709956,central
720575940626956298,sensory
720575940628070419,central
720575940644978711,central
720575940631412778,ascending
720575940630724652,ascending
720575940625874992,central
720575940625023024,sensory
720575940614996018,sensory
720575940615159859,central
720575940640817204,sensory
720575940625580094,central
720575940608999492,sensory
720575940627677258,sensory
720575940629839947,central
720575940631740497,central
720575940619878485,sensory
720575940637966424,descending
720575940634820703,sensory
720575940631412832,sensory
720575940626890852,central
720575940635672677,sensory
720575940605919334,sensory
720575940627087463,sensory_ascending
720575940630691958,central
720575940621385855,central
720575940660314241,central
720575940625809539,ascending
720575940617781383,central
720575940617945246,sensory
720575940617552057,central
720575940609589443,descending
720575940608475331,central
720575940606083273,central
720575940606640329,sensory
720575940632723660,central
720575940628463823,sensory_ascending
720575940609065173,sensory
720575940608606421,sensory
720575940640293083,sensory
720575940633772257,central
720575940622631146,sensory
720575940622008560,motor
720575940624761075,sensory
720575940623810813,sensory
720575940623352063,motor
720575940608770313,central
720575940622434584,sensory
720575940612407581,sensory
720575940622729513,central
720575940620632369,descending
720575940630233404,motor
720575940627677514,central
720575940616864086,central
720575940627153241,sensory
720575940607590748,sensory
720575940622074206,central
720575940631970144,sensory
720575940643209582,sensory_ascending
720575940635607408,sensory
720575940636688752,sensory
720575940612473202,sensory
720575940615553397,sensory
720575940630659446,central
720575940635345271,sensory
720575940649992569,descending
720575940648747385,sensory
720575940621910399,central
720575940659429761,central
720575940627972485,visual_projection
720575940640850317,central
720575940636656014,sensory
720575940624171408,sensory
720575940614046098,central
720575940610146713,sensory
720575940613194143,sensory
720575940613652906,sensory
720575940623352247,sensory
720575940628332994,sensory
720575940627218882,central
720575940627775943,sensory
720575940623974858,central
720575940630299084,sensory
720575940609425874,central
720575940616864217,central
720575940630462940,sensory
720575940602380768,central
720575940615684582,central
720575940626956777,sensory
720575940623778284,sensory
720575940620468718,descending
720575940622696944,visual_projection
720575940629316089,sensory
720575940628038138,central
720575940622238205,central
720575940615455230,sensory
720575940607459849,sensory
720575940624007694,central
720575940643045911,central
720575940620698136,sensory
720575940625941022,sensory
720575940615029288,central
720575940628038187,central
720575940609098286,sensory
720575940625875504,central
720575940615422514,central
720575940618633782,sensory
720575940619682368,motor
720575940619944513,descending
720575940614046274,central
720575940630790723,sensory_ascending
720575940636492358,central
720575940626465352,central
720575940632134227,central
720575940617945684,sensory
720575940628628055,sensory_ascending
720575940627808857,central
720575940610638434,central
720575940635345519,sensory
720575940610474610,sensory
720575940639539840,descending
720575940634428058,descending
720575940617552541,central
720575940655071905,sensory
720575940632986276,sensory
720575940615750318,sensory
720575940635574958,central
720575940610605747,central
720575940614046395,descending
720575940619518667,sensory
720575940632101583,central
720575940632494818,sensory
720575940611588835,central
720575940610802403,sensory
720575940615226086,central
720575940623057642,sensory
720575940640686837,central
720575940628267767,sensory
720575940613423870,central
720575940623090446,central
720575940615881501,sensory_ascending
720575940604150560,central
720575940625351461,sensory
720575940624040743,central
720575940628071211,central
720575940629906223,sensory
720575940631642937,central
720575940630233916,sensory
720575940638065469,sensory_ascending
720575940628300604,central
720575940638556998,sensory
720575940627219272,sensory
720575940623352649,central
720575940623745869,sensory
720575940627645263,central
720575940615848788,sensory
720575940634657632,central
720575940636361573,central
720575940626531177,central
720575940613849962,central
720575940645503854,central
720575940612637554,central
720575940649829241,descending
720575940607001474,central
720575940641833869,descending
720575940642063245,sensory
720575940634198926,descending
720575940624106388,descending
720575940626760600,ascending
720575940643177376,central
720575940614734754,motor
720575940611654570,descending
720575940622336944,central
720575940605658033,descending
720575940623614903,sensory
720575940624532408,central
720575940625580988,central
720575940618961857,central
720575940608508867,sensory
720575940610376658,sensory_ascending
720575940612375525,sensory
720575940627022824,ascending
720575940627350504,sensory
720575940613522413,ascending
720575940620633070,central
720575940622271472,central
720575940640719861,sensory
720575940650845174,sensory
720575940612146174,central
720575940626990086,central
720575940621583367,sensory
720575940622861326,sensory_ascending
720575940631381007,central
720575940621911064,sensory
720575940635116569,central
720575940627448860,central
720575940604281888,sensory
720575940643275812,sensory
720575940644226084,central
720575940631381037,central
720575940610606126,central
720575940631708719,central
720575940626826288,central
720575940618208310,ascending
720575940629677112,central
720575940630201401,central
720575940617094208,sensory
720575940630070343,sensory
720575940619551824,sensory
720575940632364115,sensory
720575940637410394,central
720575940634133600,sensory
720575940625187940,descending
720575940612670570,sensory
720575940639769715,central
720575940630070394,sensory
720575940628857982,sensory
720575940629742718,descending
720575940641211520,central
720575940659299457,central
720575940627154063,sensory
720575940615357585,sensory_ascending
720575940622632084,descending
720575940628038808,visual_centrifugal
720575940610901145,sensory
720575940633904284,sensory
720575940616340639,motor
720575940620731561,central
720575940611720362,sensory
720575940606739634,central
720575940638622909,central
720575940628268226,sensory_ascending
720575940623484100,central
720575940622271684,sensory
720575940629316815,sensory
720575940629185751,sensory
720575940632626402,descending
720575940628595944,ascending
720575940627580136,sensory
720575940635968745,sensory
720575940620731631,central
720575940618896624,sensory
720575940628923639,sensory
720575940635608312,central
720575940628825348,descending
720575940622042373,central
720575940623025413,visual_centrifugal
720575940624991495,descending
720575940622140680,sensory_ascending
720575940607853833,sensory
720575940618896660,sensory
720575940618831124,sensory
720575940604839200,central
720575940623385894,descending
720575940624139559,central
720575940627907883,sensory
720575940618601782,sensory
720575940639802685,descending
720575940639245631,ascending
720575940617160000,central
720575940614866242,sensory
720575940618765637,optic
720575940625319245,ascending
720575940619978075,sensory
720575940629677417,central
720575940618831213,ascending
720575940640589171,descending
720575940609787256,sensory
720575940640130432,sensory
720575940638360960,central
720575940627383685,central
720575940619453831,central
720575940622927242,sensory
720575940631643532,descending
720575940640753037,sensory
720575940609787285,sensory_ascending
720575940614178198,central
720575940614636950,sensory
720575940620862896,sensory
720575940622763447,central
720575940629022149,sensory
720575940616996294,central
720575940605298121,central
720575940623484374,central
720575940629743063,sensory
720575940611392986,sensory
720575940637246948,sensory
720575940618339823,sensory_ascending
720575940636165624,motor
720575940614178302,sensory
720575940623222271,sensory
720575940628497923,central
720575940621256212,central
720575940644488727,central
720575940633085463,sensory_ascending
720575940646094359,central
720575940622435866,sensory
720575940617127451,sensory
720575940605691424,sensory
720575940603266592,sensory
720575940644390436,central
720575940631447085,sensory
720575940631971373,central
720575940612572723,central
720575940637410869,sensory
720575940630890040,central
720575940627646026,central
720575940626138701,central
720575940639082062,sensory
720575940640753267,sensory
720575940634789495,sensory
720575940619421311,sensory_ascending
720575940619617919,sensory_ascending
720575940660217473,central
720575940625843843,sensory
720575940645865092,sensory
720575940617815687,sensory
720575940622075530,sensory
720575940626073232,sensory
720575940616504977,central
720575940623746708,sensory
720575940614014614,sensory
720575940611557017,central
720575940632692378,sensory
720575940631021220,central
720575940632102564,central
720575940619028144,sensory_ascending
720575940621092534,sensory
720575940623812284,central
720575940640163517,central
720575940605101758,central
720575940621256384,central
720575940625680074,sensory
720575940619847371,central
720575940604249824,sensory
720575940612605667,central
720575940616242918,sensory
720575940623189739,sensory
720575940619028208,sensory
720575940624402173,descending
720575940624336647,central
720575940614276876,sensory
720575940630300434,ascending
720575940622960422,sensory
720575940623189799,sensory
720575940615030568,descending
720575940632430381,sensory
720575940617422641,central
720575940616177458,sensory
720575940631250744,central
720575940631283512,central
720575940620339009,sensory
720575940625549128,sensory
720575940626794314,sensory
720575940629317450,central
720575940630660951,sensory
720575940640032600,central
720575940626433881,central
720575940639049560,sensory
720575940620633947,central
720575940617095005,sensory
720575940627285860,visual_projection
720575940632037224,descending
720575940645504878,sensory
720575940639410035,sensory
720575940621911924,sensory
720575940620568436,sensory
720575940638164864,central
720575940657858433,central
720575940648191876,central
720575940621715336,sensory
720575940624664468,sensory
720575940612999065,sensory
720575940610213785,sensory
720575940638984099,sensory
720575940631742381,central
720575940611327923,sensory
720575940634691508,central
720575940624435128,central
720575940616669115,sensory
720575940638623677,central
720575940619945931,descending
720575940612704209,central
720575940610148306,sensory
720575940611000274,sensory
720575940622731229,sensory
720575940615227359,central
720575940615292895,descending
720575940625090535,sensory
720575940639705077,descending
720575940629350394,sensory
720575940628826128,motor
720575940620797976,sensory_ascending
720575940626270236,sensory
720575940646062115,sensory
720575940626073637,central
720575940615063592,central
720575940622993449,sensory
720575940627810347,sensory
720575940626991147,central
720575940630661164,central
720575940632889389,sensory
720575940627941431,sensory
720575940628826172,sensory
720575940639803453,sensory
720575940621289537,sensory
720575940631971911,sensory
720575940627286088,central
720575940627023954,sensory
720575940616570966,motor
720575940631349335,central
720575940639017050,central
720575940618078299,sensory
720575940617488477,central
720575940626401380,central
720575940624730212,sensory
720575940633774187,central
720575940610476145,central
720575940617128059,central
720575940658579585,central
720575940648650884,central
720575940626860175,central
720575940625352852,central
720575940614998166,ascending
720575940612606105,central
720575940615063711,sensory_ascending
720575940614736034,descending
720575940630169764,sensory_ascending
720575940620208293,central
720575940636559534,sensory
720575940615096495,sensory
720575940611197107,sensory
720575940611000499,sensory
720575940625483962,central
720575940604217534,sensory
720575940625909962,sensory
720575940632725708,central
720575940630530263,sensory
720575940639574235,sensory_ascending
720575940620896477,sensory
720575940636887262,sensory
720575940622371037,sensory
720575940612376805,descending
720575940629055721,sensory
720575940613622014,sensory
720575940630202624,sensory
720575940628957443,sensory
720575940622108933,central
720575940626761990,sensory
720575940608280841,sensory
720575940607166731,sensory
720575940616014092,central
720575940647471395,descending
720575940644751652,descending
720575940623386918,central
720575940632463663,sensory
720575940613425459,sensory
720575940631447879,ascending
720575940620863820,central
720575940626565455,sensory
720575940626729295,descending
720575940615719252,sensory_ascending
720575940630956375,central
720575940631939415,central
720575940631939432,central
720575940646521198,central
720575940633807215,sensory_ascending
720575940612016498,central
720575940623452540,sensory_ascending
720575940629416318,sensory
720575940659071361,sensory
720575940626860421,central
720575940620110215,descending
720575940626893193,central
720575940621322634,sensory_ascending
720575940613163410,central
720575940614113682,central
720575940619061662,central
720575940615752095,sensory
720575940642884000,central
720575940654057889,central
720575940620274085,central
720575940620700073,central
720575940618078635,sensory
720575940636068270,sensory_ascending
720575940637870510,descending
720575940610705843,sensory
720575940625090997,central
720575940635576767,central
720575940624533956,central
720575940625320394,central
720575940620929483,descending
720575940630038991,central
720575940630333911,descending
720575940618865112,central
720575940612475365,central
720575940612508133,sensory_ascending
720575940625058279,sensory
720575940624566759,central
720575940624468455,sensory
720575940623157738,sensory
720575940612344306,sensory
720575940621388276,sensory
720575940636625400,central
720575940614572542,central
720575940617226753,sensory
720575940622141965,sensory
720575940612409885,sensory
720575940600646173,sensory
720575940630989354,central
720575940631153194,central
720575940632463919,sensory
720575940614933043,central
720575940636822069,sensory_ascending
720575940615424571,central
720575940639672893,central
720575940630268483,central
720575940636985934,sensory_ascending
720575940633315921,central
720575940630137425,ascending
720575940633676383,central
720575940636789360,central
720575940611230322,sensory
720575940608707192,central
720575940629777018,descending
720575940628400773,central
720575940642163341,sensory
720575940617095837,sensory
720575940643867296,central
720575940618603179,sensory
720575940604414636,central
720575940632300205,central
720575940604054188,sensory
720575940613917359,descending
720575940634659508,central
720575940622699196,central
720575940644096712,ascending
720575940632726220,central
720575940639705808,central
720575940620012253,central
720575940624042727,sensory
720575940623878891,central
720575940621355759,central
720575940621126384,motor
720575940619389680,sensory_ascending
720575940622633716,descending
720575940616375041,sensory
720575940626074378,central
720575940621159181,central
720575940634823449,central
720575940617882397,central
720575940622207785,central
720575940631153455,central
720575940630170421,ascending
720575940618898230,sensory
720575940630137655,ascending
720575940625812286,sensory
720575940616538944,central
720575940618472261,central
720575940632365905,central
720575940616080212,sensory
720575940627778393,sensory
720575940616670045,central
720575940635642725,central
720575940614572906,descending
720575940629220214,sensory
720575940619553671,central
720575940615261073,sensory
720575940614310802,central
720575940609919897,sensory
720575940632628122,sensory_ascending
720575940617063325,sensory
720575940652813217,central
720575940656090017,central
720575940640230307,optic
720575940627221416,central
720575940625779642,central
720575940615097275,sensory
720575940638624701,central
720575940620471232,central
720575940619652033,sensory
720575940608412611,sensory
720575940615424966,descending
720575940609592270,central
720575940633316307,central
720575940610018266,sensory
720575940622732253,central
720575940638002142,sensory
720575940612869087,sensory_ascending
720575940603464672,central
720575940610116581,central
720575940622568423,sensory_ascending
720575940629285879,central
720575940628335611,ascending
720575940607101961,sensory
720575940630858767,sensory
720575940626336784,sensory_ascending
720575940626271260,central
720575940624698396,sensory
720575940605627424,sensory
720575940615064616,central
720575940630432815,central
720575940626893882,central
720575940637445183,sensory
720575940629777475,central
720575940637936710,central
720575940626402376,sensory
720575940628040778,sensory
720575940617718864,sensory_ascending
720575940626598994,central
720575940619553877,sensory
720575940618800225,central
720575940624010339,central
720575940629941356,sensory
720575940636167280,central
720575940612050033,ascending
720575940611329138,sensory
720575940610215032,central
720575940629122170,sensory
720575940621552767,central
720575940621814911,central
720575940657630337,sensory_ascending
720575940620504198,central
720575940634627214,ascending
720575940615097490,visual_projection
720575940613786774,sensory
720575940613262495,sensory_ascending
720575940642458784,central
720575940614835362,sensory
720575940623158453,sensory
720575940623715509,sensory
720575940605398206,sensory
720575940634037439,central
720575940628958405,sensory_ascending
720575940641836232,central
720575940606938313,sensory
720575940618308825,central
720575940623289575,sensory
720575940625419495,central
720575940623224044,sensory
720575940639739125,sensory
720575940652059894,sensory
720575940628434167,sensory
720575940635217144,sensory
720575940634168568,sensory
720575940626533634,ascending
720575940624993538,sensory
720575940626533642,sensory
720575940626107665,sensory
720575940627418387,central
720575940622667032,sensory
720575940609527069,sensory
720575940626730270,central
720575940633185567,motor
720575940626042149,sensory
720575940622961961,sensory
720575940631416109,sensory
720575940630924591,central
720575940618210614,central
720575940629253431,sensory
720575940631416121,central
720575940625812798,sensory
720575940618440000,descending
720575940620537153,central
720575940637838670,sensory
720575940626468178,central
720575940630564179,sensory
720575940617686357,sensory_ascending
720575940616801622,central
720575940631973207,descending
720575940619128155,central
720575940619783518,central
720575940620602721,sensory
720575940628598121,central
720575940648095097,sensory
720575940638592384,sensory
720575940660219265,motor
720575940626795909,sensory
720575940642393485,sensory
720575940625845647,central
720575940635086234,sensory
720575940621323689,sensory
720575940620078507,sensory
720575940605300140,descending
720575940636986798,sensory
720575940619095472,sensory_ascending
720575940612312499,sensory_ascending
720575940612279731,sensory
720575940623158709,central
720575940635610548,central
720575940624666044,sensory
720575940609691075,sensory
720575940610739666,sensory
720575940611132890,sensory
720575940635282910,central
720575940613590501,central
720575940620013044,central
720575940628958711,sensory
720575940631023099,motor
720575940624502269,sensory
720575940626664962,sensory
720575940624928284,central
720575940604808736,central
720575940621717025,sensory
720575940622667303,central
720575940640820788,sensory
720575940647046708,central
720575940629810748,motor
720575940618571344,central
720575940632170065,sensory
720575940615720532,central
720575940617490005,sensory
720575940624338521,sensory
720575940620537435,sensory
720575940635184735,central
720575940603956838,central
720575940619390573,central
720575940629450366,sensory
720575940660219521,central
720575940606185090,central
720575940633087628,central
720575940615294609,sensory_ascending
720575940624305812,sensory
720575940625813140,central
720575940629188251,sensory
720575940614344354,central
720575940619259558,central
720575940613656231,central
720575940621455017,sensory
720575940621618859,central
720575940633513645,visual_projection
720575940635184820,sensory
720575940615229115,sensory
720575940621553348,ascending
720575940630695621,sensory
720575940630990533,descending
720575940644064968,central
720575940617031385,descending
720575940640952027,sensory
720575940640231131,sensory
720575940635545310,sensory
720575940638068446,sensory
720575940623224555,central
720575940623781611,descending
720575940618669808,sensory
720575940612443890,central
720575940628303607,central
720575940624273149,central
720575940623322877,central
720575940628467462,sensory
720575940624600840,central
720575940627877642,sensory
720575940614377228,sensory
720575940623519502,sensory
720575940627189525,central
720575940624109340,ascending
720575940615458594,sensory
720575940624437029,central
720575940623290153,sensory
720575940630236988,descending
720575940614803266,sensory
720575940631809863,sensory
720575940625878861,central
720575940629024591,central
720575940630630225,sensory
720575940631187287,visual_projection
720575940637019994,sensory
720575940633153375,sensory
720575940633579360,sensory
720575940628402023,sensory
720575940645539694,sensory
720575940637216624,central
720575940630695798,descending
720575940657598337,central
720575940620537734,sensory
720575940621815690,sensory
720575940630630284,sensory
720575940610674581,sensory
720575940605824946,sensory
720575940635611060,ascending
720575940623617973,central
720575940622929847,sensory_ascending
720575940623060924,sensory_ascending
720575940635578303,central
720575940618375104,sensory_ascending
720575940606611401,sensory
720575940618309579,central
720575940613558225,central
720575940616114132,central
720575940621717469,central
720575940620275677,sensory_ascending
720575940616376287,descending
720575940632596449,sensory
720575940633612258,central
720575940640591861,sensory
720575940652060662,sensory
720575940629647351,sensory
720575940630269945,sensory
720575940628041722,sensory
720575940628107267,sensory
720575940623781896,central
720575940624011278,sensory
720575940626108433,sensory
720575940629843986,central
720575940630925330,sensory
720575940640002071,sensory_ascending
720575940621684769,sensory
720575940622340137,sensory
720575940621586473,descending
720575940631253052,central
720575940619653184,central
720575940622405708,sensory
720575940614574166,sensory_ascending
720575940610773090,sensory
720575940625780836,central
720575940628467830,descending
720575940648652921,ascending
720575940629778554,motor
720575940619128955,sensory
720575940628009085,central
720575940632105100,central
720575940642361485,sensory
720575940615295121,sensory_ascending
720575940626960536,central
720575940616999069,sensory
720575940619489445,sensory
720575940611690666,sensory
720575940612149418,sensory
720575940610871475,central
720575940623650997,sensory
720575940617556153,ascending
720575940605530302,sensory
720575940632727756,central
720575940609003733,sensory
720575940628074711,sensory_ascending
720575940619456728,central
720575940617457881,sensory
720575940628926684,sensory
720575940605890784,central
720575940603891936,central
720575940633186530,central
720575940624470247,central
720575940620243183,sensory
720575940618440943,descending
720575940620931312,central
720575940626174193,sensory_ascending
720575940619620596,sensory_ascending
720575940627714310,sensory
720575940622471431,sensory
720575940625223944,central
720575940606218528,central
720575940605694240,central
720575940631482666,sensory
720575940610609454,central
720575940619653440,central
720575940637184326,central
720575940627157322,central
720575940619161936,central
720575940626043218,central
720575940634104159,sensory
720575940640723315,descending
720575940609298808,sensory
720575940660220289,descending
720575940620538246,sensory
720575940624404872,descending
720575940627779983,central
720575940623913364,central
720575940633121175,sensory
720575940611428761,central
720575940634726810,central
720575940639773091,central
720575940621586854,motor
720575940620276144,sensory
720575940633711028,central
720575940635185588,sensory
720575940636168628,ascending
720575940625060280,sensory
720575940618998208,sensory
720575940628959685,sensory_ascending
720575940630991311,central
720575940606415317,sensory
720575940628828631,sensory
720575940629975516,central
720575940631384545,sensory
720575940630139386,motor
720575940622635517,sensory
720575940612805118,descending
720575940627386884,sensory_ascending
720575940625977870,central
720575940621521422,sensory_ascending
720575940630794767,sensory
720575940617654818,sensory
720575940628894251,ascending
720575940629025324,sensory
720575940618342966,central
720575940615033410,sensory
720575940632302151,descending
720575940627845711,sensory
720575940626666066,sensory
720575940618310229,central
720575940631155287,sensory
720575940627812953,central
720575940633547359,sensory
720575940634923621,sensory
720575940627714665,sensory
720575940619883124,central
720575940630041206,central
720575940636332663,sensory
720575940606743170,central
720575940620800646,sensory
720575940620374693,central
720575940619358885,ascending
720575940611396266,visual_projection
720575940637086382,sensory
720575940603728561,sensory
720575940604973746,sensory
720575940611756723,descending
720575940634038964,sensory
720575940622570165,sensory
720575940614279867,central
720575940625650378,sensory
720575940623225549,sensory_ascending
720575940623192781,central
720575940630991567,central
720575940610872014,descending
720575940614181585,descending
720575940612969169,sensory
720575940639904475,sensory
720575940624700138,central
720575940621325034,descending
720575940619981550,sensory_ascending
720575940621423348,sensory
720575940629549815,sensory
720575940635579128,sensory
720575940620833535,central
720575940627354372,central
720575940622537477,descending
720575940621521678,sensory_ascending
720575940623684366,central
720575940631319311,central
720575940610773782,central
720575940620735258,central
720575940622734106,central
720575940619686689,sensory
720575940618539810,motor
720575940646163235,sensory
720575940613428008,sensory
720575940622635817,sensory
720575940631450413,sensory
720575940638921525,sensory
720575940619555638,sensory
720575940632400696,sensory
720575940639019839,central
720575940617589573,sensory
720575940622013257,sensory_ascending
720575940619948880,central
720575940618474320,sensory
720575940617524053,sensory
720575940625748825,central
720575940630041452,central
720575940618998644,sensory
720575940621128583,central
720575940640396173,ascending
720575940616934289,sensory
720575940634825623,central
720575940615623586,central
720575940619654053,descending
720575940625159098,visual_projection
720575940615590843,sensory
720575940623553468,sensory
720575940605498302,central
720575940635055039,central
720575940629484482,sensory
720575940623848388,central
720575940610708430,central
720575940619588568,central
720575940625093607,sensory
720575940620866544,central
720575940626404337,central
720575940641281013,central
720575940626043900,central
720575940621521917,sensory
720575940624372738,sensory_ascending
720575940608742409,sensory
720575940614018060,central
720575940617884692,sensory_ascending
720575940605400096,central
720575940622406694,sensory
720575940629582892,sensory
720575940613657650,sensory
720575940615656498,sensory
720575940612772915,central
720575940615197747,motor
720575940629812284,sensory
720575940617884736,central
720575940637742150,central
720575940638364750,central
720575940617819216,central
720575940625454162,ascending
720575940618409045,central
720575940618474581,sensory
720575940639970392,sensory
720575940607005788,sensory
720575940622996579,descending
720575940629091431,central
720575940620833901,ascending
720575940611986545,sensory
720575940630697078,descending
720575940628993146,sensory
720575940629681278,central
720575940606678146,sensory
720575940625716357,central
720575940622144648,sensory
720575940617917579,central
720575940616508555,sensory
720575940642428045,central
720575940627027087,central
720575940625355920,ascending
720575940634825879,descending
720575940614280359,sensory
720575940620833974,central
720575940624176312,central
720575940613788859,central
720575940615623867,central
720575940605433022,sensory
720575940634629311,sensory
720575940633810111,sensory
720575940628272322,sensory
720575940620473547,descending
720575940612248794,central
720575940630467804,sensory
720575940631090402,descending
720575940612478181,sensory
720575940619130096,central
720575940627977457,sensory
720575940628698371,sensory
720575940608939273,sensory
720575940609627403,visual_projection
720575940621522190,sensory_ascending
720575940625913105,central
720575940631549202,descending
720575940617393435,ascending
720575940617393437,sensory
720575940621325601,sensory
720575940628370732,central
720575940632040749,sensory
720575940633941293,central
720575940631549231,sensory
720575940618343734,sensory
720575940628862268,central
720575940609922372,central
720575940629943623,sensory_ascending
720575940623062349,central
720575940626077010,sensory
720575940632466784,sensory
720575940633548128,ascending
720575940631418216,central
720575940614280554,sensory
720575940628338028,central
720575940630664556,central
720575940643673454,sensory
720575940625356163,central
720575940624012692,central
720575940624504212,central
720575940634826135,sensory
720575940615460255,ascending
720575940639741347,sensory
720575940612478383,central
720575940634891700,sensory
720575940623979959,sensory
720575940620441024,central
720575940606612937,sensory
720575940623193549,central
720575940616345049,sensory
720575940617393625,central
720575940617295321,descending
720575940612019683,central
720575940624274924,sensory
720575940623062515,descending
720575940639839733,central
720575940652127734,sensory
720575940628567545,central
720575940627420668,central
720575940612773374,sensory
720575940627748352,sensory_ascending
720575940617197057,central
720575940625847810,central
720575940625454596,central
720575940607923721,central
720575940621522446,sensory_ascending
720575940645541399,central
720575940632401433,sensory
720575940620539418,sensory
720575940626109982,sensory
720575940632827423,sensory
720575940646032931,central
720575940647441955,central
720575940623390246,motor
720575940615034408,central
720575940623291945,sensory
720575940632499757,descending
720575940614608435,sensory
720575940612281907,central
720575940624799290,sensory
720575940629386819,sensory
720575940624111177,sensory
720575940639118926,descending
720575940638332494,sensory
720575940627125842,ascending
720575940631254611,sensory
720575940616738390,central
720575940634105439,central
720575940622112353,central
720575940611167842,central
720575940624078436,sensory
720575940620998253,sensory
720575940612019825,descending
720575940609824369,central
720575940637316727,central
720575940619228795,sensory
720575940639512192,central
720575940661335681,central
720575940604745346,central
720575940607170178,descending
720575940648654468,descending
720575940606154370,sensory
720575940642428557,central
720575940610610841,descending
720575940617950877,descending
720575940655011489,central
720575940612970151,sensory
720575940620703401,sensory
720575940630992557,sensory
720575940624012981,ascending
720575940622341814,central
720575940622440119,sensory
720575940621457079,central
720575940604843710,ascending
720575940624537284,descending
720575940623128269,descending
720575940631156431,sensory
720575940630107855,ascending
720575940613428945,sensory
720575940611528410,sensory
720575940624832231,sensory
720575940626732776,descending
720575940623357675,sensory
720575940624373483,sensory
720575940635776760,motor
720575940616017676,sensory
720575940622898957,central
720575940621981464,sensory
720575940633515801,central
720575940615853851,sensory_ascending
720575940621686561,sensory
720575940617164578,sensory
720575940647474979,motor
720575940619097905,central
720575940638431029,sensory
720575940638103349,central
720575940637742911,sensory
720575940617000768,sensory
720575940619360065,sensory
720575940618409797,central
720575940622604109,sensory
720575940628993871,descending
720575940632303441,descending
720575940627453778,sensory
720575940611757922,sensory
720575940629387111,central
720575940628436839,central
720575940637218672,ascending
720575940620506996,central
720575940627552125,visual_projection
720575940650751873,sensory
720575940647606148,central
720575940620113799,sensory
720575940630042508,central
720575940641904525,central
720575940621555603,central
720575940633122711,sensory
720575940611561369,central
720575940634662810,sensory
720575940634761116,central
720575940654094241,descending
720575940612642730,sensory
720575940618901424,sensory
720575940611692467,central
720575940638300093,sensory
720575940603533246,central
720575940630009794,sensory
720575940622211012,central
720575940625586122,central
720575940624537546,sensory
720575940624046026,central
720575940620933067,central
720575940633286611,sensory
720575940607367125,sensory
720575940630403031,descending
720575940602353632,sensory
720575940633221090,sensory
720575940621391850,sensory_ascending
720575940623718380,central
720575940638529525,sensory
720575940635777016,sensory
720575940630173689,ascending
720575940630665210,descending
720575940630829051,central
720575940628404227,central
720575940626274314,sensory
720575940609890315,central
720575940625815562,descending
720575940607989771,central
720575940628994063,sensory_ascending
720575940617426973,sensory
720575940631812141,central
720575940610611246,central
720575940624209968,central
720575940614281266,sensory
720575940630075448,sensory
720575940625324094,sensory
720575940636104767,descending
720575940637612095,sensory
720575940613527618,central
720575940614871106,central
720575940611070020,sensory
720575940615723077,central
720575940627716168,central
720575940622637133,central
720575940637317198,central
720575940618410069,central
720575940619065429,sensory
720575940616345686,central
720575940640888920,central
720575940637022298,sensory
720575940635285599,sensory
720575940634073183,sensory
720575940611758178,sensory
720575940634892389,sensory
720575940626307177,sensory
720575940636137591,sensory
720575940627814522,descending
720575940624308355,sensory
720575940631353484,central
720575940641609869,central
720575940612511894,sensory_ascending
720575940635547802,central
720575940627978395,sensory
720575940617066653,sensory
720575940616837277,sensory
720575940618344606,ascending
720575940612249770,sensory
720575940633483444,central
720575940618770625,sensory
720575940628306114,central
720575940630960325,sensory
720575940624963786,sensory
720575940632664268,ascending
720575940632041676,central
720575940622801101,central
720575940628469967,sensory_ascending
720575940640397520,sensory
720575940613527761,central
720575940629354703,sensory
720575940632533203,ascending
720575940613003487,sensory_ascending
720575940612479205,central
720575940639152361,descending
720575940636530921,sensory
720575940612315373,sensory
720575940622997759,sensory
720575940615624961,ascending
720575940627290371,sensory
720575940626831620,central
720575940626536720,central
720575940620114196,sensory
720575940623292713,central
720575940615723314,central
720575940619688256,central
720575940630501699,central
720575940638300486,sensory
720575940630042951,sensory_ascending
720575940627814728,central
720575940630927691,sensory
720575940617492821,central
720575940622309726,central
720575940621556062,central
720575940637153648,sensory
720575940647606660,central
720575940632795532,central
720575940623784340,sensory
720575940618344861,sensory
720575940616935838,descending
720575940643903904,sensory
720575940637415843,sensory_ascending
720575940627356072,sensory
720575940622342569,sensory
720575940621097398,sensory
720575940615035323,sensory
720575940623587780,sensory
720575940616804806,central
720575940614478278,sensory
720575940624767434,central
720575940617492939,sensory_ascending
720575940607990229,central
720575940630534615,sensory
720575940615330265,central
720575940614805983,sensory
720575940638202345,sensory
720575940623161834,central
720575940621261296,central
720575940639611381,sensory
720575940623292925,sensory
720575940629289472,central
720575940626799120,central
720575940625422867,central
720575940621490721,central
720575940645739044,central
720575940631190058,sensory
720575940628896299,sensory
720575940636990005,sensory
720575940617787963,central
720575940630174268,sensory
720575940638726717,sensory
720575940624374334,descending
720575940607695428,sensory_ascending
