root_id,super_class,class,bw_weighted,bw_unweighted,influence,in_syn,in_deg,out_syn,out_deg,total_syn,traversal,current_flow
720575940620661168,central,LHCENT,0.0,6.774898163320295e-08,20.021463116717605,321.0,21.0,210.0,16.0,531.0,-7.11,
720575940620431798,central,unknown,8.263501041195695e-07,5.239801587196732e-07,20.86220359944246,2024.0,82.0,1588.0,73.0,3612.0,-7.29,
720575940620300737,central,unknown,0.0,1.7007917632088754e-10,21.406492769963208,166.0,14.0,396.0,35.0,562.0,-6.81,
720575940629574082,central,unknown,2.0169466357128964e-06,1.601518827137785e-06,21.934494194300985,2087.0,83.0,2239.0,61.0,4326.0,-6.38,
720575940607881667,sensory,mechanosensory,0.0,0.0,24.0,0.0,0.0,10.0,2.0,10.0,-0.0,
720575940623512004,optic,optic_lobe_intrinsic,0.0,0.0,19.051168397434928,272.0,17.0,238.0,14.0,510.0,-7.89,
720575940621447629,sensory,mechanosensory,0.0,0.0,24.0,0.0,0.0,10.0,2.0,10.0,-0.0,
720575940640420304,sensory,mechanosensory,0.0,0.0,24.0,0.0,0.0,15.0,3.0,15.0,-0.0,
720575940611813842,descending,unknown,0.000143083607831,2.4201940491865307e-06,21.8244111926504,7021.0,165.0,795.0,51.0,7816.0,-6.96,
720575940617023956,central,unknown,0.0,6.244330840263236e-07,22.08941900862924,104.0,12.0,243.0,18.0,347.0,-5.0,
720575940615254489,central,unknown,0.0,0.0,20.100817208509092,94.0,4.0,196.0,19.0,290.0,-6.91,
720575940611420634,central,unknown,0.0,2.406645049888665e-07,21.20091469997788,272.0,28.0,266.0,24.0,538.0,-6.66,
720575940640649691,sensory,gustatory,0.0,6.294506682178772e-09,22.267594041222537,105.0,8.0,104.0,14.0,209.0,-6.14,
720575940616401375,visual_centrifugal,unknown,0.0,0.0,21.798319610328704,26.0,2.0,0.0,0.0,26.0,-6.1,
720575940605489632,optic,optic_lobe_intrinsic,0.0,0.0,19.19639736197224,688.0,24.0,285.0,28.0,973.0,-7.52,
720575940612043235,optic,optic_lobe_intrinsic,0.0,0.0,19.244334554844468,148.0,12.0,0.0,0.0,148.0,-7.4,
720575940637929956,central,unknown,6.523816611470287e-08,1.2672378180345592e-07,20.32482198056709,492.0,26.0,1167.0,52.0,1659.0,-7.36,
720575940615778790,central,unknown,0.0,2.9541095730303436e-08,20.47236652010162,277.0,20.0,651.0,35.0,928.0,-7.48,
720575940624724458,sensory,unknown_sensory,0.0,2.195565688473608e-08,23.3997654837304,21.0,2.0,107.0,11.0,128.0,-3.88,
720575940624626154,central,unknown,0.0,0.0,20.48168436081876,175.0,12.0,279.0,24.0,454.0,-7.72,
720575940620956144,central,ALPN,0.0,2.1401721494006702e-10,21.870159697519355,95.0,9.0,467.0,33.0,562.0,-6.36,
720575940627640817,ascending,AN,0.0,8.560804167642465e-08,22.667049203692237,150.0,9.0,2081.0,105.0,2231.0,-5.97,
720575940613419506,central,unknown,0.0,1.692706784120995e-07,21.483198152793825,80.0,11.0,120.0,16.0,200.0,-6.83,
720575940622332403,descending,unknown,0.0,0.0,22.744585560786977,14.0,2.0,0.0,0.0,14.0,-6.01,
720575940628853239,sensory,gustatory,1.5167873621668413e-06,6.097176255448392e-08,21.853637577600697,178.0,11.0,402.0,26.0,580.0,-6.51,
720575940630917623,central,unknown,0.0,6.213158677590748e-11,21.04174600451617,234.0,17.0,63.0,4.0,297.0,-6.94,
720575940628034044,central,unknown,0.0,4.7445364715139825e-09,22.613482641054,75.0,8.0,196.0,14.0,271.0,-5.41,
