root_id,super_class,class
720575940625614224,central,Kenyon_Cell
720575940614342038,descending,unknown
720575940633642391,sensory,olfactory
720575940628006296,central,unknown
720575940630005147,central,unknown
720575940627449243,central,Kenyon_Cell
720575940614833567,sensory,olfactory
720575940624598460,sensory,olfactory
720575940603889086,central,unknown
720575940635837887,central,unknown
720575940629677509,sensory,olfactory
720575940630726085,central,Kenyon_Cell
720575940632659404,central,unknown
720575940630726095,sensory,olfactory
720575940613785041,sensory,olfactory
720575940622403030,central,Kenyon_Cell
720575940629611996,sensory,olfactory
720575940636820958,central,LHCENT
720575940614014431,sensory,olfactory
720575940624041447,central,Kenyon_Cell
720575940620469742,central,Kenyon_Cell
720575940610999794,sensory,olfactory
720575940624532979,central,Kenyon_Cell
720575940621649396,central,unknown
720575940641015285,central,Kenyon_Cell
720575940611229170,central,unknown
720575940629153274,sensory,olfactory
720575940628071939,central,unknown
720575940614735372,sensory,olfactory
720575940619093524,sensory,olfactory
720575940621256212,central,ALPN
720575940622894616,central,unknown
720575940619978266,central,Kenyon_Cell
720575940624565788,central,Kenyon_Cell
720575940631741983,sensory,olfactory
720575940622009889,central,unknown
720575940624205353,central,unknown
720575940632200749,central,unknown
720575940613785139,central,unknown
720575940646094388,sensory,olfactory
720575940646880820,central,unknown
720575940646192692,central,unknown
720575940638885429,central,unknown
720575940617160251,central,unknown
720575940637509190,central,LHLN
720575940624041545,central,Kenyon_Cell
720575940624107081,central,unknown
720575940622272076,central,Kenyon_Cell
720575940633151057,central,LHCENT
720575940627383890,central,unknown
720575940632692307,central,unknown
720575940632135249,central,Kenyon_Cell
720575940616144470,central,unknown
720575940629677655,sensory,olfactory
720575940608116316,central,unknown
720575940605625958,central,unknown
720575940628137577,central,unknown
720575940629710444,sensory,olfactory
720575940631119468,central,unknown
720575940636165743,sensory,olfactory
720575940634429039,central,Kenyon_Cell
720575940611229297,central,Kenyon_Cell
720575940631217782,sensory,olfactory
720575940611655288,central,Kenyon_Cell
720575940648191609,sensory,olfactory
720575940620273279,central,Kenyon_Cell
720575940660217473,central,ALLN
720575940659857025,central,unknown
720575940621616776,central,Kenyon_Cell
720575940627711631,central,unknown
720575940623353488,sensory,olfactory
720575940616504977,central,unknown
720575940634035863,central,ALPN
720575940614309535,central,ALPN
720575940643407520,sensory,olfactory
720575940643473056,central,Kenyon_Cell
720575940613359266,central,Kenyon_Cell
720575940639442595,sensory,olfactory
720575940632102564,central,unknown
720575940626368168,central,unknown
720575940632364717,central,Kenyon_Cell
720575940608345778,central,ALLN
720575940607198898,central,ALPN
720575940634199732,central,Kenyon_Cell
720575940616079035,central,ALPN
720575940638492349,central,Kenyon_Cell
720575940605101758,central,ALLN
720575940620273344,central,Kenyon_Cell
720575940620175040,central,unknown
720575940631742156,central,ALPN
720575940630496975,sensory,olfactory
720575940616701657,central,Kenyon_Cell
720575940612605667,central,ALPN
720575940636526308,central,LHLN
720575940623943404,central,unknown
720575940619519727,sensory,olfactory
720575940627777265,sensory,olfactory
720575940628498161,descending,unknown
720575940627384049,central,unknown
720575940628334342,central,unknown
720575940621944583,central,Kenyon_Cell
720575940624336647,central,unknown
720575940607690507,central,unknown
720575940644914967,central,unknown
720575940633773849,central,Kenyon_Cell
720575940632758041,central,Kenyon_Cell
720575940624402204,central,unknown
720575940618700573,central,Kenyon_Cell
720575940624500519,sensory,olfactory
720575940619552561,central,unknown
720575940615980850,central,Kenyon_Cell
720575940617422641,central,ALPN
720575940631840568,central,Kenyon_Cell
720575940619028289,central,Kenyon_Cell
720575940619421505,central,Kenyon_Cell
720575940628301642,central,unknown
720575940632364881,sensory,olfactory
720575940626433881,central,unknown
720575940620437339,central,ALPN
720575940618471261,central,unknown
720575940624467812,central,Kenyon_Cell
720575940636231525,central,unknown
720575940629055340,central,unknown
720575940639246195,sensory,olfactory
720575940630497142,central,Kenyon_Cell
720575940635969399,sensory,thermosensory
720575940627941242,central,Kenyon_Cell
720575940639672192,central,unknown
720575940660217729,central,ALLN
720575940657858433,central,ALLN
720575940628236169,central,unknown
720575940626892687,central,unknown
720575940616439697,sensory,olfactory
720575940617324433,central,Kenyon_Cell
720575940625516436,central,Kenyon_Cell
720575940611098517,central,Kenyon_Cell
720575940616210333,central,unknown
720575940620044190,central,LHLN
720575940627318696,sensory,olfactory
720575940628236200,central,LHLN
720575940611622826,descending,unknown
720575940633741229,central,ALLN
720575940622436277,central,ALPN
720575940624435128,central,ALLN
720575940638623677,central,unknown
720575940605396926,central,unknown
720575940628432834,central,Kenyon_Cell
720575940619651019,central,Kenyon_Cell
720575940628694991,central,Kenyon_Cell
720575940632725459,central,Kenyon_Cell
720575940617390036,central,Kenyon_Cell
720575940608313301,central,Kenyon_Cell
720575940618405848,central,unknown
720575940611983322,central,Kenyon_Cell
720575940632889313,sensory,olfactory
720575940634658785,central,ALPN
720575940611098595,central,ALLN
720575940622665707,central,unknown
720575940624631788,central,unknown
720575940624664556,central,unknown
720575940628695043,central,unknown
720575940623747086,sensory,olfactory
720575940628695056,central,unknown
720575940622075928,sensory,olfactory
720575940626991147,central,ALPN
720575940624828464,sensory,olfactory
720575940637050933,central,Kenyon_Cell
720575940630169660,central,unknown
720575940617390149,sensory,olfactory
720575940617586757,central,ALLN
720575940623976521,central,Kenyon_Cell
720575940627679306,central,unknown
720575940630759507,central,Kenyon_Cell
720575940633413715,central,unknown
720575940639017050,central,ALPN
720575940635052127,central,LHLN
720575940624894052,central,Kenyon_Cell
720575940635838565,sensory,olfactory
720575940632463464,central,ALPN
720575940645537902,descending,unknown
720575940615719029,sensory,olfactory
720575940629874806,central,ALPN
720575940622600319,central,unknown
720575940640032896,central,ALPN
720575940660217985,central,ALLN
720575940639836288,central,Kenyon_Cell
720575940648650884,central,ALPN
720575940624140424,visual_projection,unknown
720575940623386762,central,Kenyon_Cell
720575940623321226,central,Kenyon_Cell
720575940641704077,central,unknown
720575940635838606,central,ALPN
720575940612638866,central,unknown
720575940623288467,central,unknown
720575940625352852,central,unknown
720575940654647457,central,Kenyon_Cell
720575940614604962,central,unknown
720575940613752999,central,Kenyon_Cell
720575940623878327,central,Kenyon_Cell
720575940625025207,central,unknown
720575940629088450,central,Kenyon_Cell
720575940607330499,central,Kenyon_Cell
720575940619749579,central,unknown
720575940612737233,central,Kenyon_Cell
720575940617291993,central,unknown
720575940624795879,central,unknown
720575940625909991,central,unknown
720575940623943914,sensory,olfactory
720575940622567659,central,ALPN
720575940621551854,central,ALLN
720575940624763123,central,unknown
720575940614998270,central,unknown
720575940616866049,sensory,olfactory
720575940608313611,sensory,olfactory
720575940609460491,central,ALPN
720575940628072721,central,Kenyon_Cell
720575940617947412,central,unknown
720575940621912346,central,Kenyon_Cell
720575940618897693,central,ALPN
720575940616440098,central,Kenyon_Cell
720575940621814054,central,ALLN
720575940622403881,sensory,olfactory
720575940631054634,central,ALPN
720575940624206121,central,unknown
720575940610509102,central,unknown
720575940624304432,sensory,olfactory
720575940624369968,sensory,olfactory
720575940617062706,central,unknown
720575940646783284,central,Kenyon_Cell
720575940637509941,central,Kenyon_Cell
720575940631447879,ascending,AN
720575940622698825,central,Kenyon_Cell
720575940630464843,central,unknown
720575940638853454,central,ALLN
720575940628269391,central,Kenyon_Cell
720575940617390429,central,unknown
720575940624894308,central,Kenyon_Cell
720575940605528422,central,Kenyon_Cell
720575940629317991,central,ALPN
720575940630399340,central,Kenyon_Cell
720575940636002679,sensory,olfactory
720575940628564350,sensory,olfactory
720575940629350782,sensory,olfactory
720575940639443328,sensory,olfactory
720575940621650303,central,Kenyon_Cell
720575940625779075,central,unknown
720575940647242116,central,Kenyon_Cell
720575940648683908,central,unknown
720575940627712399,central,unknown
720575940614113682,central,ALLN
720575940623059347,sensory,olfactory
720575940624599444,central,Kenyon_Cell
720575940610836885,central,ALLN
720575940622731667,central,unknown
720575940634364311,central,ALLN
720575940629023131,central,unknown
720575940619061662,central,ALLN
720575940654483873,central,Kenyon_Cell
720575940614932898,sensory,olfactory
720575940626139560,central,Kenyon_Cell
720575940620634537,sensory,hygrosensory
720575940633938349,central,ALLN
720575940638624189,central,ALPN
720575940626860487,sensory,olfactory
720575940606773705,central,Kenyon_Cell
720575940606806473,central,unknown
720575940619684299,central,Kenyon_Cell
720575940623223245,central,unknown
720575940639836624,sensory,olfactory
720575940608969173,central,unknown
720575940628924887,central,Kenyon_Cell
720575940618865112,central,ALPN
720575940630366684,central,unknown
720575940628367836,central,Kenyon_Cell
720575940611394019,central,Kenyon_Cell
720575940638099940,sensory,olfactory
720575940611885541,sensory,olfactory
720575940612344293,central,Kenyon_Cell
720575940637510121,central,ALLN
720575940624665068,central,LHLN
720575940640262645,sensory,olfactory
720575940651502070,sensory,olfactory
720575940616800780,central,ALPN
720575940622928397,central,Kenyon_Cell
720575940627450385,central,Kenyon_Cell
720575940627286545,central,unknown
720575940627221011,central,unknown
720575940626663953,central,unknown
720575940612803094,central,unknown
720575940626958878,central,unknown
720575940633446943,central,unknown
720575940620831265,sensory,olfactory
720575940612704802,sensory,olfactory
720575940617030178,central,ALPN
720575940623321638,central,unknown
720575940613622312,central,Kenyon_Cell
720575940630989354,central,ALPN
720575940628597291,sensory,olfactory
720575940626729515,central,Kenyon_Cell
720575940627483179,central,Kenyon_Cell
720575940628630059,central,unknown
720575940619258417,central,unknown
720575940619553329,central,unknown
720575940612049459,central,ALLN
720575940618930737,central,unknown
720575940639181365,central,unknown
720575940637477439,central,unknown
720575940618373701,central,LHLN
720575940616211013,central,unknown
720575940625910354,central,Kenyon_Cell
720575940608281180,central,Kenyon_Cell
720575940634298975,central,LHLN
720575940621716067,central,Kenyon_Cell
720575940605102694,central,ALPN
720575940627253865,sensory,olfactory
720575940649536121,central,Kenyon_Cell
720575940619979387,central,unknown
720575940620044935,central,unknown
720575940624206472,central,ALIN
720575940614605458,central,Kenyon_Cell
720575940624599700,central,unknown
720575940626991771,central,Kenyon_Cell
720575940616964766,central,Kenyon_Cell
720575940618996382,central,unknown
720575940619946661,central,unknown
720575940621388453,descending,unknown
720575940614474407,central,unknown
720575940620896937,central,ALPN
720575940612344490,central,unknown
720575940604414636,central,ALPN
720575940632627885,central,unknown
720575940635249332,central,ALLN
720575940624042677,central,unknown
720575940622338742,central,ALLN
720575940605758142,central,ALLN
720575940612475598,central,ALLN
720575940612606673,central,Kenyon_Cell
720575940632562387,central,unknown
720575940610214613,central,unknown
720575940641802971,central,unknown
720575940622633693,central,unknown
720575940633938657,sensory,olfactory
720575940633250530,sensory,olfactory
720575940637870820,central,Kenyon_Cell
720575940612999909,central,unknown
720575940623878891,central,unknown
720575940611623661,central,unknown
720575940620733166,central,unknown
720575940611984114,sensory,olfactory
720575940622633716,descending,unknown
720575940629842681,sensory,olfactory
720575940628007676,central,LHLN
720575940623289087,central,LHLN
720575940617128705,central,ALPN
720575940620045061,central,Kenyon_Cell
720575940608215817,central,unknown
720575940627286794,central,unknown
720575940626074378,central,ALLN
720575940615785228,central,Kenyon_Cell
720575940626631441,sensory,olfactory
720575940626565907,sensory,olfactory
720575940627680021,central,unknown
720575940622109466,central,unknown
720575940621650721,central,unknown
720575940625156901,central,Kenyon_Cell
720575940624861989,central,unknown
720575940629089068,central,ALPN
720575940631120696,central,unknown
720575940625484602,central,Kenyon_Cell
720575940616309563,central,Kenyon_Cell
720575940638034751,central,Kenyon_Cell
720575940616538944,central,unknown
720575940608281412,central,unknown
720575940624108361,central,unknown
720575940619651920,central,unknown
720575940630301523,central,ALPN
720575940631907159,central,ALLN
720575940639509336,sensory,olfactory
720575940635708267,sensory,olfactory
720575940634463083,central,Kenyon_Cell
720575940638165875,sensory,olfactory
720575940628499322,sensory,olfactory
720575940620602236,sensory,hygrosensory
720575940629908350,sensory,olfactory
720575940621585279,central,ALLN
720575940618701703,sensory,olfactory
720575940630465420,central,Kenyon_Cell
720575940641606541,central,ALLN
720575940636625806,central,unknown
720575940631710604,central,unknown
720575940625451920,central,Kenyon_Cell
720575940618439569,central,unknown
720575940629056411,central,unknown
720575940633906076,central,LHLN
720575940656090017,central,ALPN
720575940614212514,sensory,olfactory
720575940614605730,central,unknown
720575940620143525,central,Kenyon_Cell
720575940613360554,visual_projection,unknown
720575940612901807,sensory,olfactory
720575940613655483,central,ALPN
720575940608969667,central,unknown
720575940622961604,sensory,olfactory
720575940615490502,sensory,olfactory
720575940624763850,central,Kenyon_Cell
720575940619455448,central,unknown
720575940630367196,central,unknown
720575940628728796,central,unknown
720575940603464672,central,ALPN
720575940633611234,central,unknown
720575940617456614,central,Kenyon_Cell
720575940613196781,sensory,olfactory
720575940620110830,sensory,olfactory
720575940621487088,central,Kenyon_Cell
720575940627942391,central,unknown
720575940629154810,sensory,olfactory
720575940630399995,central,Kenyon_Cell
720575940631186432,central,unknown
720575940628794371,central,LHLN
720575940626893834,sensory,olfactory
720575940608379915,central,unknown
720575940624960522,central,ALPN
720575940627549205,central,DAN
720575940612803606,central,LHLN
720575940632792089,sensory,olfactory
720575940625583132,central,unknown
720575940616670242,sensory,olfactory
720575940644490276,central,Kenyon_Cell
720575940624829479,central,Kenyon_Cell
720575940613557288,central,unknown
720575940629515306,central,Kenyon_Cell
720575940625681456,central,LHCENT
720575940629908540,central,unknown
720575940626730058,sensory,olfactory
720575940632333395,sensory,olfactory
720575940619029589,sensory,olfactory
720575940619357275,central,Kenyon_Cell
720575940621585507,sensory,olfactory
720575940625583204,sensory,olfactory
720575940624043107,central,unknown
720575940631448680,central,ALLN
720575940626664553,central,unknown
720575940614147178,sensory,olfactory
720575940620897389,central,unknown
720575940621290605,central,unknown
720575940636167280,central,ALPN
720575940608904312,central,unknown
720575940628565114,sensory,olfactory
720575940621749375,central,LHLN
720575940645670020,central,unknown
720575940647472260,central,LHLN
720575940620078215,central,unknown
720575940626500745,central,unknown
720575940622961802,central,ALLN
720575940616572043,central,unknown
720575940623387786,central,unknown
720575940631710860,central,LHLN
720575940625452176,central,LHLN
720575940624632980,central,unknown
720575940624338068,central,unknown
720575940628270235,central,Kenyon_Cell
720575940614638754,central,LHLN
720575940639018147,central,Kenyon_Cell
720575940621061285,central,ALLN
720575940614311079,central,Kenyon_Cell
720575940614376615,central,unknown
720575940621388969,central,unknown
720575940635511988,central,unknown
720575940622666933,central,Kenyon_Cell
720575940630793413,central,Kenyon_Cell
720575940622732493,central,Kenyon_Cell
720575940639116496,sensory,olfactory
720575940638559440,central,ALLN
720575940607626453,sensory,olfactory
720575940618308825,central,ALPN
720575940621880541,central,Kenyon_Cell
720575940625288423,sensory,olfactory
720575940625419495,central,unknown
720575940623289578,central,ALLN
720575940624174323,central,unknown
720575940621192436,sensory,olfactory
720575940641148149,descending,unknown
720575940629548282,central,LHLN
720575940626435330,central,unknown
720575940626533634,ascending,AN
720575940623650055,central,unknown
720575940622830856,central,Kenyon_Cell
720575940623781127,descending,unknown
720575940608544011,central,Kenyon_Cell
720575940630891791,central,unknown
720575940625681681,central,unknown
720575940625747217,central,unknown
720575940619160861,central,unknown
720575940626828574,central,Kenyon_Cell
720575940632530207,central,Kenyon_Cell
720575940623191334,central,Kenyon_Cell
720575940631711021,sensory,olfactory
720575940610542894,central,LHLN
720575940618112310,central,ALLN
720575940618210614,central,ALPN
720575940632890681,central,ALPN
720575940638559549,central,unknown
720575940618440000,descending,unknown
720575940631842119,sensory,olfactory
720575940628303183,sensory,olfactory
720575940631448913,central,Kenyon_Cell
720575940636560730,central,Kenyon_Cell
720575940635118943,central,unknown
720575940636069215,central,unknown
720575940620569953,central,unknown
720575940635184485,sensory,olfactory
720575940636364133,central,Kenyon_Cell
720575940639673715,central,LHLN
720575940636134775,central,Kenyon_Cell
720575940649045369,central,ALPN
720575940629450106,central,unknown
720575940618145147,sensory,olfactory
720575940619783548,central,unknown
720575940618308987,central,CX
720575940628237705,central,unknown
720575940616572299,central,unknown
720575940626107800,sensory,olfactory
720575940635807130,central,unknown
720575940629155227,descending,unknown
720575940633906588,central,unknown
720575940619062686,sensory,olfactory
720575940653829537,sensory,olfactory
720575940654878113,central,unknown
720575940613524903,central,unknown
720575940605037996,central,unknown
720575940604284337,central,unknown
720575940607233458,central,unknown
720575940634955188,sensory,olfactory
720575940639903165,central,unknown
720575940630957509,central,unknown
720575940608970197,central,ALPN
720575940631350743,sensory,olfactory
720575940630269404,central,Kenyon_Cell
720575940622339549,central,Kenyon_Cell
720575940637183454,central,ALLN
720575940604874208,central,unknown
720575940613590501,central,ALLN
720575940637412841,central,Kenyon_Cell
720575940624305642,central,unknown
720575940627451388,sensory,olfactory
720575940626599420,central,unknown
720575940614114814,central,ALPN
720575940621880831,central,unknown
720575940627910160,central,Kenyon_Cell
720575940628401681,central,unknown
720575940604808736,central,unknown
720575940621618721,central,LHLN
720575940616900130,central,unknown
720575940643573284,central,unknown
720575940632825389,central,LHLN
720575940618997297,central,Kenyon_Cell
720575940632432184,sensory,olfactory
720575940631842360,central,unknown
720575940613885506,sensory,olfactory
720575940623322697,sensory,olfactory
720575940630662737,sensory,olfactory
720575940619914837,central,LHLN
720575940616179286,sensory,olfactory
720575940629483095,central,Kenyon_Cell
720575940639116888,central,Kenyon_Cell
720575940625813081,sensory,olfactory
720575940615032406,central,unknown
720575940614573674,central,unknown
720575940614671978,central,unknown
720575940649012857,central,Kenyon_Cell
720575940627844734,central,ALPN
720575940629646974,central,LHLN
720575940618931846,central,unknown
720575940621684358,central,unknown
720575940622995080,central,Kenyon_Cell
720575940643311245,central,unknown
720575940611591829,central,Kenyon_Cell
720575940612935317,central,unknown
720575940612509337,central,unknown
720575940627811995,sensory,olfactory
720575940617916061,central,unknown
720575940653764257,sensory,olfactory
720575940614344354,central,ALPN
720575940619423398,central,Kenyon_Cell
720575940612968103,central,unknown
720575940621618859,central,ALIN
720575940620144304,central,unknown
720575940634365620,sensory,olfactory
720575940623748789,central,unknown
720575940623126200,central,LHLN
720575940623945404,central,ALPN
720575940620373697,central,Kenyon_Cell
720575940628238023,central,unknown
720575940625944266,central,Kenyon_Cell
720575940631154380,central,Kenyon_Cell
720575940608970453,central,unknown
720575940610739930,central,Kenyon_Cell
720575940631154396,central,unknown
720575940631875298,sensory,thermosensory
720575940622307051,central,Kenyon_Cell
720575940623781611,descending,unknown
720575940623224555,central,unknown
720575940620472046,central,Kenyon_Cell
720575940629384953,sensory,olfactory
720575940629548794,central,unknown
720575940630105851,sensory,olfactory
720575940626009852,descending,unknown
720575940627517186,central,unknown
720575940624043784,central,LHLN
720575940628565776,sensory,olfactory
720575940628336401,central,LHLN
720575940626468629,central,Kenyon_Cell
720575940611985174,sensory,olfactory
720575940612149014,sensory,olfactory
720575940627713813,central,unknown
720575940633808665,central,Kenyon_Cell
720575940626075422,central,unknown
720575940645211939,sensory,olfactory
720575940624863015,central,ALPN
720575940613197608,central,Kenyon_Cell
720575940623322921,central,unknown
720575940621913897,central,Kenyon_Cell
720575940628533036,central,unknown
720575940619358001,central,Kenyon_Cell
720575940630138679,central,unknown
720575940631056184,central,unknown
720575940629253948,sensory,olfactory
720575940624928574,central,LHCENT
720575940618604352,central,unknown
720575940614770498,central,unknown
720575940630105931,sensory,olfactory
720575940632399691,central,unknown
720575940622733133,central,LHLN
720575940632006481,central,Kenyon_Cell
720575940626534226,sensory,olfactory
720575940627353426,central,ALPN
720575940631547729,central,unknown
720575940639182680,sensory,olfactory
720575940625485657,sensory,olfactory
720575940608184156,central,Kenyon_Cell
720575940610412386,sensory,olfactory
720575940630630248,sensory,olfactory
720575940628205417,sensory,olfactory
720575940614180714,central,Kenyon_Cell
720575940626993001,central,Kenyon_Cell
720575940637282167,central,ALPN
720575940650946425,central,ALPN
720575940620177275,central,unknown
720575940638691200,central,Kenyon_Cell
720575940659400577,central,ALPN
720575940623486858,central,unknown
720575940628467611,central,ALPN
720575940630990756,sensory,olfactory
720575940632137636,central,unknown
720575940620472235,central,unknown
720575940622831541,sensory,olfactory
720575940623617973,central,ALPN
720575940626010042,central,unknown
720575940639150013,central,unknown
720575940605890505,central,unknown
720575940612607953,central,Kenyon_Cell
720575940611592154,central,Kenyon_Cell
720575940622634973,central,unknown
720575940616310751,central,unknown
720575940616376287,descending,unknown
720575940624666604,central,LHLN
720575940619259886,central,Kenyon_Cell
720575940620537839,central,Kenyon_Cell
720575940612575230,central,Kenyon_Cell
720575940623650823,central,ALLN
720575940626567178,central,unknown
720575940615917580,central,LHLN
720575940622929944,central,LHLN
720575940617228315,central,Kenyon_Cell
720575940605431840,central,Kenyon_Cell
720575940608512046,central,unknown
720575940619358257,central,Kenyon_Cell
720575940614344755,sensory,olfactory
720575940646916148,central,unknown
720575940616343611,central,Kenyon_Cell
720575940640559165,central,ALLN
720575940637118527,central,unknown
720575940621946945,visual_projection,unknown
720575940637806662,central,unknown
720575940626403400,central,Kenyon_Cell
720575940623781965,central,Kenyon_Cell
720575940638593102,central,Kenyon_Cell
720575940619620432,central,unknown
720575940631318609,sensory,olfactory
720575940640100440,central,unknown
720575940620603489,sensory,olfactory
720575940604645478,sensory,olfactory
720575940635119723,central,unknown
720575940620177517,central,Kenyon_Cell
720575940638822515,sensory,olfactory
720575940620406900,sensory,olfactory
720575940636135543,central,Kenyon_Cell
720575940650946681,central,unknown
720575940626600067,central,unknown
720575940626632837,central,Kenyon_Cell
720575940620472454,central,unknown
720575940620112007,central,LHLN
720575940625584265,central,unknown
720575940626698377,central,Kenyon_Cell
720575940628238473,central,unknown
720575940627157135,sensory,olfactory
720575940624601236,central,Kenyon_Cell
720575940611068053,sensory,olfactory
720575940625354904,central,Kenyon_Cell
720575940613623961,central,unknown
720575940616999069,sensory,thermosensory
720575940642492576,central,ALPN
720575940610052266,central,ALPN
720575940605661361,sensory,olfactory
720575940605792434,central,Kenyon_Cell
720575940610773171,central,Kenyon_Cell
720575940620177601,sensory,olfactory
720575940621750465,central,unknown
720575940610511043,central,ALPN
720575940630958277,central,unknown
720575940630106309,descending,unknown
720575940622700749,sensory,hygrosensory
720575940609921230,central,Kenyon_Cell
720575940619456728,central,ALPN
720575940629287132,central,unknown
720575940622438621,central,unknown
720575940633186530,central,unknown
720575940636561636,central,Kenyon_Cell
720575940611035365,central,Kenyon_Cell
720575940624470247,central,unknown
720575940636561641,central,Kenyon_Cell
720575940623880427,central,unknown
720575940612870381,central,Kenyon_Cell
720575940620931312,central,ALPN
720575940628304113,central,Kenyon_Cell
720575940635545848,central,unknown
720575940622668031,central,unknown
720575940628861188,central,ALLN
720575940608708875,central,Kenyon_Cell
720575940621914381,sensory,olfactory
720575940625781009,central,Kenyon_Cell
720575940612542742,central,unknown
720575940646097175,central,unknown
720575940622930200,central,unknown
720575940632531231,central,Kenyon_Cell
720575940606218528,central,unknown
720575940625781029,central,Kenyon_Cell
720575940623847728,central,unknown
720575940639314229,descending,unknown
720575940618080566,sensory,olfactory
720575940631875896,central,unknown
720575940627321146,central,unknown
720575940618277184,central,ALPN
720575940631351619,central,Kenyon_Cell
720575940626698568,sensory,olfactory
720575940621291852,sensory,olfactory
720575940618473808,central,Kenyon_Cell
720575940633317713,central,unknown
720575940626043218,central,ALPN
720575940630532439,sensory,olfactory
720575940620505435,central,LHLN
720575940634399071,sensory,olfactory
720575940635119967,central,unknown
720575940625584484,central,ALLN
720575940606775654,central,Kenyon_Cell
720575940631908712,central,LHLN
720575940615000426,central,unknown
720575940638888307,central,Kenyon_Cell
720575940618932603,central,unknown
720575940622209404,central,LHLN
720575940622176648,central,unknown
720575940626698633,central,Kenyon_Cell
720575940615885195,sensory,olfactory
720575940614869387,central,Kenyon_Cell
720575940627779983,central,unknown
720575940623913364,central,ALPN
720575940615983510,central,unknown
720575940633907607,central,Kenyon_Cell
720575940617720221,sensory,olfactory
720575940618539422,sensory,olfactory
720575940618211742,central,Kenyon_Cell
720575940655010209,sensory,olfactory
720575940654879137,central,Kenyon_Cell
720575940639543715,central,Kenyon_Cell
720575940621226405,central,DAN
720575940611002803,central,unknown
720575940634988991,central,LHLN
720575940628697538,central,unknown
720575940608545219,central,unknown
720575940623225284,central,Kenyon_Cell
720575940625977802,central,ALLN
720575940630991308,sensory,olfactory
720575940622242253,sensory,olfactory
720575940624175565,central,ALPN
720575940631941587,sensory,olfactory
720575940633186771,central,Kenyon_Cell
720575940608152021,central,Kenyon_Cell
720575940608971221,central,unknown
720575940617032148,central,unknown
720575940612444645,central,unknown
720575940637970921,central,Kenyon_Cell
720575940625879537,central,ALPN
720575940619620852,central,ALPN
720575940620866036,central,unknown
720575940630696443,central,Kenyon_Cell
720575940628599296,sensory,olfactory
720575940606611977,central,unknown
720575940608283147,sensory,olfactory
720575940624699918,central,Kenyon_Cell
720575940625977870,central,unknown
720575940625355281,central,unknown
720575940625715733,central,Kenyon_Cell
720575940622930456,central,unknown
720575940622864920,central,Kenyon_Cell
720575940632465945,central,Kenyon_Cell
720575940632793645,central,unknown
720575940632203823,central,Kenyon_Cell
720575940638855733,sensory,olfactory
720575940638528053,central,unknown
720575940630336057,central,Kenyon_Cell
720575940616376891,central,unknown
720575940615262786,central,Kenyon_Cell
720575940616704581,sensory,olfactory
720575940637610566,central,unknown
720575940631056971,central,Kenyon_Cell
720575940624699981,central,Kenyon_Cell
720575940628632143,central,unknown
720575940630958673,sensory,olfactory
720575940626895442,central,Kenyon_Cell
720575940639117912,central,Kenyon_Cell
720575940608053852,sensory,olfactory
720575940621292126,central,LHLN
720575940635054687,central,unknown
720575940623192675,sensory,olfactory
720575940626174564,central,unknown
720575940629254759,central,Kenyon_Cell
720575940611428977,central,unknown
720575940619883124,central,unknown
720575940636299895,central,unknown
720575940624994941,central,Kenyon_Cell
720575940647473796,central,unknown
720575940618572422,central,Kenyon_Cell
720575940630991500,central,unknown
720575940614476434,central,unknown
720575940629058203,central,LHLN
720575940614378143,central,unknown
720575940614673058,central,unknown
720575940620243621,central,unknown
720575940621226661,central,unknown
720575940614443687,central,unknown
720575940620210854,central,Kenyon_Cell
720575940636431022,central,Kenyon_Cell
720575940613690031,central,Kenyon_Cell
720575940635513524,central,unknown
720575940619686593,central,unknown
720575940630368965,sensory,olfactory
720575940630696645,sensory,olfactory
720575940642624200,central,Kenyon_Cell
720575940610872014,descending,unknown
720575940630139599,central,Kenyon_Cell
720575940612674257,sensory,olfactory
720575940614116049,central,unknown
720575940616311513,sensory,olfactory
720575940620178141,central,LHLN
720575940623356651,central,unknown
720575940624405228,central,Kenyon_Cell
720575940613493485,central,unknown
720575940624405235,central,unknown
720575940651864822,central,Kenyon_Cell
720575940627911415,central,unknown
720575940633580280,central,unknown
720575940630598395,central,Kenyon_Cell
720575940627452668,sensory,olfactory
720575940630008571,central,LHCENT
720575940621521663,central,Kenyon_Cell
720575940621456127,central,unknown
720575940625814274,sensory,olfactory
720575940627059460,central,Kenyon_Cell
720575940628239110,central,Kenyon_Cell
720575940628697872,central,Kenyon_Cell
720575940631253778,central,unknown
720575940620997396,visual_projection,unknown
720575940610773782,central,ALPN
720575940622930712,central,unknown
720575940633940761,sensory,olfactory
720575940632335129,central,Kenyon_Cell
720575940605694752,ascending,AN
720575940620997409,sensory,olfactory
720575940604810016,central,unknown
720575940625781541,central,Kenyon_Cell
720575940628009771,sensory,olfactory
720575940628599595,sensory,olfactory
720575940618277681,central,Kenyon_Cell
720575940647703348,visual_projection,unknown
720575940638626613,central,Kenyon_Cell
720575940628173623,central,unknown
720575940631057209,central,Kenyon_Cell
720575940618146619,central,ALPN
720575940619260737,central,Kenyon_Cell
720575940624044873,central,Kenyon_Cell
720575940624274249,central,unknown
720575940631319371,central,unknown
720575940620407628,central,Kenyon_Cell
720575940627321674,central,unknown
720575940638561102,central,Kenyon_Cell
720575940632105809,central,Kenyon_Cell
720575940631450451,sensory,olfactory
720575940637938522,central,unknown
720575940634235744,central,Kenyon_Cell
